school,applicant
诺丁汉大学教育领导力与管理文学硕士,"海南大学, 生物科学, 已毕业，GPA81，雅思6.5"
纽卡斯尔大学跨文化交际和应用语言学文学硕士,"三江学院, 汉语国际教育, 已毕业，GPA84，无语言成绩"
杜伦大学跨文化交流与教育硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.49，雅思7"
伦敦大学学院教育文学硕士,"香港大学, 中文+教育双学位, 大四，GPA3.11，雅思6.5"
伦敦大学学院教育文学硕士,"山东大学（威海）, 翻译, 大四，GPA85.6，雅思6.5"
布里斯托大学社会科学研究方法理学硕士(政治学),"澳门大学, 日本研究, 一年工作经验，GPA3.69，雅思6.5"
南安普顿大学国际音乐管理文学硕士,"中央民族大学, 音乐表演(声乐、管弦、民乐、钢琴、少数民族器乐), 已毕业，GPA82，无语言成绩"
埃克塞特大学教育技术、创新与思维文学硕士,"海南大学, 生物科学, 已毕业，GPA81，雅思6.5"
爱丁堡大学对外英语教学理学硕士,"华南理工大学, 商务英语（辅修金融）, 大四，GPA89，雅思7.0"
爱丁堡大学对外英语教学理学硕士,"天津大学, 英语, 大四，GPA88.51，雅思6.5"
伦敦大学国王学院艺术与文化管理文学硕士,"澳门科技大学, 新闻传媒, 大四，GPA87.2，雅思6.5"
诺丁汉大学对外汉语教学文学硕士,"三江学院, 汉语国际教育, 已毕业，GPA84，无语言成绩"
纽卡斯尔大学教育:国际视角(教与学)文学硕士,"海南大学, 生物科学, 已毕业，GPA81，雅思6.5"
伯明翰大学语言、文化与交流文学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.49，雅思7"
布里斯托大学国际关系理学硕士,"北京外国语大学, 阿拉伯语, 大四，GPA85，六级607"
格拉斯哥大学创意产业和文化政策理学硕士,"上海师范大学, 广告, 大四，GPA85，雅思7.0"
爱丁堡大学现当代艺术理学硕士（历史、策展与批评）,"清华大学, 艺术史, 大四，GPA3.7，无语言成绩"
伦敦大学国王学院全球媒体产业硕士,"中央财经大学, 财经新闻, 大四，GPA85.7，雅思6.5"
爱丁堡大学教育学理学硕士,"首都师范大学, 数学师范, 大四，GPA87.4，雅思7.0"
伦敦大学国王学院中国与全球化理学硕士,"上海大学, 工商管理, 大四，GPA85，雅思7.5"
爱丁堡大学教育学理学硕士,"中国传媒大学, 意大利语, 大四，GPA90，雅思6.5"
布里斯托大学汉英试听翻译文学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.49，雅思7"
格拉斯哥大学法学硕士,"中国地质大学（北京）, 法学, 大四，GPA87.25，无语言成绩"
利兹大学可持续城市理学硕士,"北方工业大学, 风景园林, 大四，GPA82.7，无语言成绩"
爱丁堡大学体育政策、管理与国际发展理学硕士,"上海体育学院, 体育经济与管理, 已毕业，GPA90，无语言成绩"
伦敦大学学院教育政策研究文学硕士,"香港教育大学, 历史教育, 大四，GPA3.2，雅思7.0"
谢菲尔德大学音乐管理文学学士,"中央民族大学, 音乐表演（弦乐）, 已毕业，GPA3.19，无语言成绩"
曼彻斯特大学社会学文学硕士,"广东技术师范大学, 商务英语, 大四，GPA87.07，雅思7(6.5)"
威斯敏斯特大学社交媒体与数字传播硕士,"韦仕敦大学, 传媒, 大四，GPA69，免语言成绩"
爱丁堡大学城市战略与设计理学硕士,"天津大学, 城乡规划, 大四，GPA86.67，雅思7.0"
利兹大学文化、创造力与企业创业文学硕士,"长春师范大学, 戏剧影视文学, 已毕业，GPA90，无语言成绩"
利兹大学教育学文学硕士,"湖北师范大学, 广播电视学, 一年工作经验，GPA3.58，无语言成绩"
格拉斯哥大学媒体管理理学硕士,"澳门科技大学, 传播学, 大四，GPA3.38，雅思6.5"
格拉斯哥大学媒体管理理学硕士,"合肥工业大学, 英语, 大四，GPA82.6，托福100"
布里斯托大学比较文学和文化文学硕士,"中国农业大学, 食品科学与营养工程+英语, 大四，GPA3.04，雅思7.5"
杜伦大学国际关系文学硕士,"西交利物浦大学, 国际商务, 大四，GPA3.3，雅思7.0"
布里斯托大学社会学理学硕士,"澳门大学, 日本研究, 一年工作经验，GPA3.69，雅思6.5"
纽卡斯尔大学跨文化交际与国际管理文学硕士,"厦门理工学院, 信息管理与信息系统, 已毕业，GPA80.46，无语言成绩"
伦敦大学学院语言科学(神经科学，语言与交流)理学硕士,"北京林业大学, 英语, 已毕业，GPA91.95，雅思7.5"
曼彻斯特大学法律学法学硕士,"中国地质大学（北京）, 法学, 大四，GPA87.25，无语言成绩"
爱丁堡大学公共卫生硕士,"北京中医药大学, 护理学, 大四，GPA82.43，无语言成绩"
谢菲尔德大学创意和文化产业管理理学硕士,"香港中文大学（深圳）, 翻译, 大四，GPA2.8，雅思6.5"
杜伦大学教育学文学硕士,"南京师范大学, 学前教育, 大四，GPA88.8，雅思6.5"
诺丁汉大学对外汉语教学文学硕士,"北京城市学院, 英语（国际商务）, 大四，GPA81，无语言成绩"
曼彻斯特大学社会研究方法和统计理学硕士,"吉林大学, 社科, 一年工作经验，GPA81，雅思7.0"
伦敦大学学院社会政策与社会研究理学硕士,"加州大学圣地亚哥分校, Economics&Sociology, 大四，GPA3.8，免语言成绩"
曼彻斯特大学国际金融法学硕士,"华东政法大学, 法学, 大四，GPA87，雅思7.5"
伦敦大学学院翻译与技术理学硕士（带口译）,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.67，雅思7.5"
谢菲尔德大学音乐学文学硕士,"中央民族大学, 音乐表演（弦乐）, 已毕业，GPA3.19，无语言成绩"
曼彻斯特大学跨国纠纷解决法学硕士,"中国地质大学（北京）, 法学, 大四，GPA87.25，无语言成绩"
伦敦大学学院国际公共政策理学硕士,"浙江大学, 翻译, 大四，GPA89.08，雅思7.5"
布里斯托大学公共政策理学硕士,"上海大学, 工商管理, 大四，GPA85，雅思7.5"
曼彻斯特大学国际政治经济文学硕士,"上海大学, 工商管理, 大四，GPA85，雅思7.5"
布里斯托大学东亚发展和全球经济理学硕士,"上海大学, 工商管理, 大四，GPA85，雅思7.5"
伦敦政治经济学院国际社会与公共政策理学硕士,"复旦大学, 行政管理, 大四，GPA3.54，雅思7.5"
格拉斯哥大学历史学理学硕士,"浙江师范大学, 历史学, 一年工作经验，GPA88，雅思6.5"
圣安德鲁斯大学性别研究文学硕士,"广东工业大学, 日语, 大四，GPA87.43，雅思7.0"
谢菲尔德大学公司法和商法法学硕士,"对外经济贸易大学, 商务英语, 大四，GPA81.86，无语言成绩"
杜伦大学全球政治学理学硕士,"中央财经大学, 汉语言, 大四，GPA83，PTE81"
格拉斯哥大学教育学研究理学硕士,"厦门大学马来西亚分校, 汉语言, 大四，GPA80，雅思6.5"
伦敦政治经济学院政治与传播理学硕士,"北京外国语大学, 政治学与行政学, 大四，GPA88，雅思7.5"
利兹大学传播与媒体文学硕士,"青岛大学, 新闻学, 大四，GPA86.78，雅思6.5"
布里斯托大学历史学文学硕士,"浙江师范大学, 历史学, 一年工作经验，GPA88，雅思6.5"
曼彻斯特大学社会人类学文学硕士,"吉林大学, 社科, 一年工作经验，GPA81，雅思7.0"
伦敦大学学院社会与文化人类学硕士,"广东技术师范大学, 商务英语, 大四，GPA87.07，雅思7(6.5)"
谢菲尔德大学全球新闻学文学硕士,"武汉大学, 中国史, 大四，GPA3.59，雅思7.5"
利兹大学电影研究文学硕士,"长春师范大学, 戏剧影视文学, 已毕业，GPA90，无语言成绩"
曼彻斯特大学国际教育（对外英语教学）文学硕士,"中国民航大学, 英语, 大四，GPA3.9，雅思6.5"
伦敦大学国王学院公共政策与管理硕士,"东海大学, 企业管理辅修经济, 大四，GPA84，无语言成绩"
南安普顿大学国际商法与公司法法学硕士,"对外经济贸易大学, 商务英语专业 辅修法律, 大四，GPA80-81，无语言成绩"
爱丁堡大学全球健康政策理学硕士,"北京中医药大学, 护理学, 大四，GPA82.43"
伦敦大学学院语言学文学硕士,"多伦多大学, 统计语言学双专业, 大四，GPA3.42"
爱丁堡大学语言和跨文化交流理学硕士,"鲁东大学, 汉语言文学（辅修英语）, 大四，GPA90，雅思7.5"
爱丁堡大学历史学理学硕士,"浙江师范大学, 历史学, 一年工作经验，GPA88"
布里斯托大学法学硕士（法律研究）,"中国地质大学（北京）, 法学, 大四，GPA87.25"
华威大学艺术、企业与发展文学硕士,"华北电力大学, 广告, 大四，GPA87，雅思7.0"
格拉斯哥大学教育学研究理学硕士,"湖北师范大学, 广播电视学, 一年工作经验，GPA3.58"
伦敦大学国王学院世界历史与文化硕士,"温州肯恩大学, 英语 , 大四，GPA3.9，雅思7.5"
伦敦大学国王学院世界历史与文化硕士,"浙江师范大学, 历史学, 一年工作经验，GPA88"
曼彻斯特大学跨文化传播文学硕士,"上海外国语大学, 新闻学, 大四，GPA3.62，雅思7.5"
伦敦大学金史密斯学院媒体与传播文学硕士,"黄冈师范学院, 播音与主持艺术, 一年工作经验，GPA84"
曼彻斯特大学国际教育（全球化和国际发展）文学硕士,"中国传媒大学, 意大利语, 大四，GPA90，雅思6.5"
伦敦政治经济学院媒体与传播理学硕士,"多伦多大学, 社会学和人类学双学位, 大四，GPA3.29"
伦敦政治经济学院政治与传播理学硕士,"澳门大学, 国际与公共事务, 大四，GPA3.75，雅思7.5"
格拉斯哥大学电影荧屏理学硕士,"中国农业大学, 传播学, 大四，GPA3.7，雅思7.5"
爱丁堡大学电影、展览与策展理学硕士,"华北电力大学, 广告, 大四，GPA87，雅思7.0"
伦敦政治经济学院法学硕士,"武汉大学, 法学, 大四，GPA88.5，雅思7.5"
爱丁堡大学比较文学理学硕士,"中山大学, 汉语言文学, 大四，GPA88，雅思6.5"
伦敦大学学院数学教育文学硕士,"华中师范大学, 数学, 三年以上工作经验，GPA84.08，雅思7"
爱丁堡大学东亚关系理学硕士,"内蒙古大学, 汉语言文学, 一年工作经验，GPA87，雅思6.0"
爱丁堡大学电影研究理学硕士,"中国农业大学, 传播学, 大四，GPA3.7，雅思7.5"
伦敦大学金史密斯学院媒体与传播文学硕士,"北京交通大学, 网络与新媒体, 大四，GPA3.01，雅思:6.5(L:6/R:7.5/W:6/S:6)"
伦敦大学国王学院教育学文学硕士,"香港教育大学, 历史教育, 大四，GPA3.2，雅思7（6.5）"
爱丁堡大学东亚关系理学硕士,"中央财经大学, 汉语言, 大四，GPA83"
爱丁堡大学翻译研究理学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.67"
爱丁堡大学设计信息学文学硕士,"上海理工大学, 工业设计, 一年工作经验，GPA87，雅思6.5"
伦敦大学国王学院国际政治经济学文学硕士,"北京航空航天大学, 工商管理, 已毕业，GPA83.62，托福110"
伦敦大学学院法律硕士,"武汉大学, 法学, 大四，GPA88.5，雅思7.5"
曼彻斯特大学社会学文学硕士,"吉林大学, 社科, 一年工作经验，GPA81，雅思7.0"
格拉斯哥大学政治传播学理学硕士,"北京师范大学珠海分校, 传播学, 大四，GPA3.5，雅思6.5"
伦敦大学学院数学教育文学硕士,"首都师范大学, 数学师范, 大四，GPA87.4，雅思7"
伦敦大学学院教育文学硕士,"杜伦大学, English literature, 大四，GPA62"
谢菲尔德大学教育学文学硕士,"湖北师范大学, 广播电视学, 一年工作经验，GPA3.58"
伦敦大学城市学院海商法法学硕士,"武汉学院, 法律, 大四，GPA88，雅思6.5"
谢菲尔德大学全球新闻学文学硕士,"中国农业大学, 食品科学与营养工程+英语, 大四，GPA3.04，雅思7.5"
纽卡斯尔大学媒体与公共关系文学硕士,"黄冈师范学院, 新传播音主持, 一年工作经验，GPA3.02"
南安普顿大学全球广告学与品牌创建,"苏州大学文正学院, 视觉传达设计, 已毕业，GPA84.5"
爱丁堡大学比较教育与国际发展理学硕士,"香港教育大学, 历史教育, 大四，GPA3.2"
爱丁堡大学声学与音乐技术理学硕士,"江苏师范大学, 轨道交通信号与控制, 已毕业，GPA3.6"
格拉斯哥大学对外英语教学理学硕士,"中国民航大学, 英语, 大四，GPA3.9，雅思6.5"
华威大学商业与专业跨文化交流理学硕士,"山东大学, 旅游管理, 大四，GPA86.46，雅思7"
格拉斯哥大学媒体管理理学硕士,"华北电力大学, 广告, 大四，GPA87，雅思7.0"
格拉斯哥大学创意产业和文化政策理学硕士,"澳门科技大学, 新闻传媒, 大四，GPA87.2"
伦敦大学国王学院法学硕士,"武汉大学, 法学, 大四，GPA88.5，雅思7.5"
纽卡斯尔大学跨文化交际与国际管理文学硕士,"闽江学院, 工商管理, 大四，GPA81.04"
伦敦大学国王学院语言与文化多样性文学硕士,"上海外国语大学, 日语, 三年以上工作经验，GPA3.54，雅思7"
爱丁堡大学数字社会理学硕士,"暨南大学, 网络与新媒体, 大四，GPA3.74，雅思7.0"
威斯敏斯特大学全球媒体文学硕士,"北京交通大学, 新媒体, 大四，GPA78，雅思6.5"
布里斯托大学营养、体育活动和公共卫生理学硕士,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5"
南安普顿大学电影与文化管理文学硕士,"中南大学, 汉语言文学, 大四，GPA79.81，雅思6.5"
格拉斯哥大学公共健康学硕士,"北京中医药大学, 护理学, 大四，GPA82.43"
谢菲尔德大学国际发展文学硕士,"中南大学, 汉语言文学, 大四，GPA79.81，雅思6.5"
谢菲尔德大学城市设计与规划文学硕士,"江西师范大学, 环境设计（辅修工程管理）, 三年以上工作经验，GPA84.6"
南安普顿大学教育学理学硕士,"湖北师范大学, 广播电视学, 一年工作经验，GPA3.58"
华威大学商业与专业跨文化交流理学硕士,"上海外国语大学, 日语, 三年以上工作经验，GPA3.54，雅思7"
利兹大学社会、文化与媒体文学硕士,"多伦多大学, 社会学和人类学双学位, 大四，GPA3.29"
格拉斯哥大学教育学研究理学硕士,"湖南工业大学, 英语（教育方向）, 1.5年工作经验，GPA3.26"
纽卡斯尔大学媒体与新闻业文学硕士,"中原工学院, 网络与新媒体, 大四，GPA79，托福100"
纽卡斯尔大学跨文化交际与媒体研究文学硕士,"中原工学院, 网络与新媒体, 大四，GPA79，托福100"
诺丁汉大学教育领导力与管理文学硕士,"武汉纺织大学, 环境设计, 1年工作经验，GPA87.92，雅思6"
伦敦大学学院英语语言学文学硕士,"天津大学, 英语, 大四，GPA88.51，雅思6.5"
杜伦大学国际贸易与商法法学硕士,"中国地质大学（北京）, 法律, 大四，GPA87.25"
杜伦大学法学硕士,"中国地质大学（北京）, 法律, 大四，GPA87.25"
伦敦大学学院全球医疗保健管理（金融）理学硕士,"江苏大学, 会计（中外合作）, 大四，GPA91，雅思7"
华威大学商业与专业跨文化交流理学硕士,"纽卡斯尔大学, 市场营销, 大四，GPA63"
华威大学教育文学硕士,"杜伦大学, English literature, 大四，GPA62"
约克大学以人为本的交互式技术理学硕士,"平顶山学院, 计算机, 两年工作经验，GPA77.8，463"
拉夫堡大学数字媒体和社会文学硕士,"黄冈师范学院, 新传播音主持, 一年工作经验，GPA3.02"
莱斯特大学数字媒体与社会文学硕士,"黄冈师范学院, 新传播音主持, 一年工作经验，GPA3.02"
诺丁汉大学国际传媒与传播研究文学硕士,"北京师范大学珠海分校, 传播学, 大四，GPA3.5，雅思6.5"
伦敦大学学院全球医疗保健管理理学硕士（含分支）,"复旦大学, 经济, 已毕业，GPA3.35，雅思7"
谢菲尔德大学跨文化交流文学硕士,"中南大学, 汉语言文学, 大四，GPA79.81，雅思6.5"
南安普顿大学全球广告学与品牌创建,"上海师范大学, 广告, 大四，GPA85，雅思7.0"
约克大学国际公司与商业法法学硕士,"武汉学院, 法律, 大四，GPA88，雅思6.5"
埃克塞特大学商法法学硕士,"武汉学院, 法律, 大四，GPA88，雅思6.5"
布里斯托大学中英翻译文学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.67"
利兹大学对外英语教学教育学硕士,"湖南工业大学, 英语（教育方向）, 1.5年工作经验，GPA3.26"
伦敦大学学院国际公共政策理学硕士,"澳门大学, 国际与公共事务, 大四，GPA3.75，雅思7.5"
利兹大学国际传播文学硕士,"澳门科技大学, 新闻传媒, 大四，GPA87.2"
诺丁汉大学国际关系文学硕士,"铜陵学院, 国际经济与贸易, 大四，GPA87.7"
伦敦大学学院翻译：翻译和文化文学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.67，雅思7.5（6.5）"
布里斯托大学公共政策理学硕士,"南开大学, 行政管理, 已毕业，GPA81.03，雅思5.5"
谢菲尔德大学教育学文学硕士,"湖南工业大学, 英语（教育方向）, 1.5年工作经验，GPA3.26"
利兹大学社会、文化与媒体文学硕士,"北京师范大学珠海分校, 传播学, 大四，GPA3.5，雅思6.5"
伦敦大学学院材料和视觉文化文学硕士,"印第安纳大学伯明顿分校, broadcast journalism, 大四，GPA85.4"
格拉斯哥大学公共政策管理理学硕士,"南开大学, 行政管理, 已毕业，GPA81.03，雅思5.5"
伦敦大学学院公共政策理学硕士,"澳门大学, 国际与公共事务, 大四，GPA3.75，雅思7.5"
华威大学公共政策文学硕士,"南开大学, 行政管理, 已毕业，GPA81.03，雅思5.5"
布里斯托大学法学硕士（国际商法）,"华东政法大学, 法学, 大四，GPA87，雅思7.5"
谢菲尔德大学国际政治经济学文学硕士,"澳门城市大学, 工商管理, 大四，GPA3.07"
伯明翰大学社会学文学硕士,"广东技术师范大学, 商务英语, 大四，GPA87.07，雅思7(6.5)"
伯明翰大学国际关系文学硕士,"澳门城市大学, 工商管理, 大四，GPA3.07"
爱丁堡大学英国文学理学硕士（文学与社会：启蒙运动、浪漫主义和维多利亚时代）,"汕头大学, 英语, 一年工作经验，GPA87.9，雅思7"
约克大学国际关系文学硕士,"广东金融学院, 国际经济与贸易, 大四，GPA80.07，499"
兰卡斯特大学性别与女性研究文学硕士,"广东工业大学, 日语, 大四，GPA87.43，雅思7"
杜伦大学国际关系文学硕士,"澳门城市大学, 工商管理, 大四，GPA3.07"
纽卡斯尔大学国际商法法学硕士,"武汉学院, 法律, 大四，GPA88，雅思6.5"
爱丁堡大学英国文学理学硕士（1900年至今的英国文学：文学与现代性）,"汕头大学, 英语, 一年工作经验，GPA87.9，雅思7"
诺丁汉大学法学硕士,"武汉学院, 法律, 大四，GPA88，雅思6.5"
卡迪夫大学航运法法学硕士,"武汉学院, 法律, 大四，GPA88，雅思6.5"
爱丁堡大学教育学理学硕士,"洛阳师范学院, 汉语言文学（师范）, 6年工作经验，GPA86.5，雅思6"
威斯敏斯特大学传播文学硕士,"博洛尼亚大学, 传播, 大四，GPA78"
利兹大学设计文学硕士,"西安工程大学, 数字媒体技术, 工作一年，GPA84.86"
爱丁堡大学对外英语教学理学硕士,"汕头大学, 英语, 一年工作经验，GPA87.9，雅思7"
曼彻斯特大学国际商贸法法学硕士,"中国农业大学, 法学, 大四，GPA3.56"
萨塞克斯大学媒体与文化研究文学硕士,"金陵科技学院, 秘书, 大四，GPA79"
曼彻斯特大学法律学法学硕士,"中国海洋大学, 法学, 毕业1年，GPA84.84"
布里斯托大学对外英语教学理学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
谢菲尔德大学全球新闻学文学硕士,"北京语言大学, 阿拉伯语语言文学, 大四，GPA88"
伯明翰大学对外英语教学文学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
谢菲尔德大学教育学文学硕士,"东北师范大学, 汉语言文学, 一年工作经验，GPA81.6"
曼彻斯特大学翻译与口译研究文学硕士,"华东理工大学, 英语语言文学, 大四，GPA3.14，雅思7.5"
爱丁堡大学对外英语教学理学硕士,"浙江理工大学, 英语, 两年工作经验，GPA89"
兰卡斯特大学翻译学文学硕士,"华东理工大学, 英语语言文学, 大四，GPA3.14，雅思7.5"
爱丁堡大学翻译研究理学硕士,"华东理工大学, 英语语言文学, 大四，GPA3.14，雅思7.5"
伦敦大学学院材料和视觉文化文学硕士,"兰州大学, 历史学, 大四，GPA87，雅思7.0"
华威大学教育文学硕士,"东北师范大学, 汉语言文学, 一年工作经验，GPA81.6"
南安普顿大学英语教育/对外英语教学文学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
巴斯大学对外英语教学文学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
爱丁堡大学国际经济法法学硕士,"中国农业大学, 法学, 大四，GPA3.56"
伯明翰大学脑成像与认识神经科学理学硕士,"广东医科大学, 应用心理学, 3年工作经验，GPA81.5"
华威大学国际经济法法学硕士,"中国海洋大学, 法学, 2020.06月毕业，GPA84.84"
伦敦大学学院翻译：翻译和文化文学硕士,"香港岭南大学, 翻译, 大四，GPA3.3，雅思7.5"
利兹大学对外英语教学研究文学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
约克大学对外英语教学文学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
格拉斯哥大学公共健康学硕士,"上海理工大学, 食品质量与安全, 大四，GPA81.39"
格拉斯哥大学对外英语教学理学硕士,"上海对外经贸大学, 英语, 一年工作经验，GPA82.04，雅思7"
伦敦大学国王学院数字资产与媒体管理文学硕士,"苏州大学, 新闻, 大四，GPA89"
威斯敏斯特大学社交媒体与数字传播硕士,"金陵科技学院, 秘书, 大四，GPA79"
伦敦大学学院翻译与技术理学硕士（带口译）,"香港岭南大学, 翻译, 大四，GPA3.3，雅思7.5"
南安普顿大学教育学理学硕士,"东北师范大学, 汉语言文学, 一年工作经验，GPA81.6"
爱丁堡大学教育学理学硕士,"南京中医药大学, 应用心理学, 已毕业，GPA83.7，雅思6.5"
格拉斯哥大学国际法法学硕士,"中国海洋大学, 法学, 2020.06月毕业，GPA84.84"
莱斯特大学大众传播学文学硕士,"金陵科技学院, 秘书, 大四，GPA79"
莱斯特大学媒体与公共关系文学硕士,"金陵科技学院, 秘书, 大四，GPA79"
拉夫堡大学媒体和创意产业文学硕士,"金陵科技学院, 秘书, 大四，GPA79"
格拉斯哥大学教育、公共政策和平等理学硕士,"东北师范大学, 汉语言文学, 一年工作经验，GPA81.6"
格拉斯哥大学心理学研究教育学硕士,"中北大学, 自动化, 大四，GPA84.38"
诺丁汉大学心理学（转专业）理学硕士,"中北大学, 自动化, 大四，GPA84.38"
伦敦大学学院对外英语教学文学硕士,"香港中文大学（深圳）, 翻译, 大四，GPA3.5，托福100"
伦敦大学国王学院国际政治经济学文学硕士,"对外经济贸易大学, 阿拉伯语, 三年以上工作经验，GPA80，雅思7.5"
谢菲尔德大学法律文学硕士,"天津工业大学, 信息管理与信息系统, 大四，GPA3.42"
格拉斯哥大学知识产权和数字经济法学硕士,"华东政法大学, 法学(知识产权）, 2020.06月毕业，GPA83.4"
伦敦大学学院全球繁荣,"天津财经大学, 会计学CPA方向, 大四，GPA90，雅思6.5"
东安格利亚大学媒体与国际发展文学硕士,"博洛尼亚大学, 传播, 大四，GPA78"
格拉斯哥大学法学硕士,"华东政法大学, 法学(知识产权）, 2020.06月毕业，GPA83.4"
伦敦大学学院教育文学硕士,"北京理工大学, 语言, 大四，GPA85.05，雅思7"
曼彻斯特大学社会学文学硕士,"南京师范大学, 社会学, 大四，GPA3.42"
伦敦大学国王学院国际政治经济学文学硕士,"南京大学, 国际经济与贸易, 大四，GPA85.4，雅思7"
爱丁堡大学数字社会理学硕士,"南京师范大学, 社会学, 大四，GPA3.42"
伦敦大学国王学院教育管理文学硕士,"长春师范大学, 汉语国际教育, 大四，GPA3.4"
谢菲尔德大学教育学：语言和教育文学硕士,"华东交通大学, 英语国际贸易, 大四，GPA77，雅思7.0"
爱丁堡大学建筑保护理学硕士,"大连理工大学, 建筑, 大四，GPA86.5，雅思7.0"
爱丁堡大学设计与数字媒体理学硕士,"南京师范大学, 教育技术学（师范）, 大四，GPA85.18，雅思6.0"
谢菲尔德大学国际政治经济学文学硕士,"西安工业大学, 会计, 大四，GPA80"
伦敦大学国王学院数字人文文学硕士,"山东大学, 新闻传播, 大四，GPA87.34，雅思7.5"
伦敦大学学院应用语言学文学硕士,"澳门大学, 英语研究, 大四，GPA3.7，托福110，GRE316"
格拉斯哥大学教育学研究理学硕士,"南京中医药大学, 应用心理学, 七年工作经验，GPA83.7，雅思6.5"
伦敦大学学院建筑经济学与管理理学硕士,"华东理工大学, 工程管理, 大四，GPA87.6，雅思7.5，GRE325"
诺丁汉大学教育领导力与管理文学硕士,"天津外国语大学, 法语, 三年工作经验，GPA84.32，雅思7.5"
伦敦大学学院比较教育文学硕士,"九州大学, 比较教育学, 大四，GPA3.26"
伦敦大学学院语言学文学硕士,"澳门大学, 英语研究, 大四，GPA3.7，托福110，GRE316"
伦敦大学学院城市设计与城市规划理学硕士,"天津大学, 城乡规划, 大五，GPA88，雅思8.0"
格拉斯哥大学国际商法法学硕士,"南昌大学, 法学, 已毕业，GPA81.1"
利兹大学国际新闻学文学硕士,"苏州大学, 新闻, 大四，GPA89"
华威大学数字媒体与文化文学硕士,"苏州大学, 新闻, 大四，GPA89"
兰卡斯特大学发展心理学理学硕士,"广东医科大学, 应用心理学, 3年工作经验，GPA81.5"
曼彻斯特大学语言学文学硕士,"澳门大学, 英语研究, 大四，GPA3.7，托福110，GRE316"
伦敦大学学院比较文学文学硕士,"中南大学, 汉语言文学, 大四，GPA85.05，雅思6.5"
伦敦大学学院城市规划硕士,"天津大学, 城乡规划, 大五，GPA88，雅思8.0"
布里斯托大学教育心理学理学硕士,"澳门城市大学, 旅游管理, 大四，GPA3.35"
伦敦大学学院国际公共政策理学硕士,"南开大学, 政治学与行政学, 大四，GPA87.34，雅思7"
伦敦大学学院公共政策理学硕士,"南开大学, 政治学与行政学, 大四，GPA87.34，雅思7"
利兹大学 新媒体文学硕士 ,"苏州大学, 新闻, 大四，GPA89"
格拉斯哥大学公共健康学硕士,"天津中医药大学, 药学（五年制2+2+1有一年的医院实习）, 大五，GPA84.42"
诺丁汉大学对外汉语教学文学硕士,"洛阳师范学院, 汉语言文学（师范）, 7年工作经验，GPA86.5，雅思6"
布里斯托大学比较文学和文化文学硕士,"中南大学, 汉语言文学, 大四，GPA85.05，雅思6.5"
莱斯特大学全球媒体与传播文学硕士,"博洛尼亚大学, 传播, 大四，GPA78"
约克大学对外英语教学文学硕士,"广东外语外贸大学南国商学院, 商务英语, 大四，GPA84.99"
谢菲尔德大学心理学与教育文学硕士,"澳门城市大学, 旅游管理, 大四，GPA3.35"
诺丁汉大学心理学（转专业）理学硕士,"澳门城市大学, 旅游管理, 大四，GPA3.35"
伦敦大学学院英语语言学文学硕士,"北京理工大学, 语言, 大四，GPA85.05，雅思7"
伦敦大学学院国际公共政策理学硕士,"澳门城市大学, 国际款待及旅游业管理, 大四，GPA86.4，雅思6.5"
南安普顿大学教育学理学硕士,"长春师范大学, 汉语国际教育, 大四，GPA3.4"
埃克塞特大学公共管理硕士,"徐州工程学院, 秘书学, 大四，GPA80.18"
伦敦大学国王学院新兴市场政治经济学理学硕士,"南京财经大学, 国际经济与贸易, 大四，GPA88.44"
曼彻斯特大学城市设计与国际规划理学硕士,"天津大学, 城乡规划, 大五，GPA88，雅思8.0"
格拉斯哥大学国际商法法学硕士,"常州大学, 史良法学院, 大四，GPA85.42"
利兹大学 国际商法法学硕士 ,"常州大学, 史良法学院, 大四，GPA85.42"
曼彻斯特大学国际发展：全球化、贸易和工业理学硕士,"西北大学, 社会学, 2年工作经验，GPA3.07"
贝尔法斯特女王大学心理学理学硕士,"澳门城市大学, 旅游管理, 大四，GPA3.35"
爱丁堡大学翻译研究理学硕士,"香港岭南大学, 翻译, 大四，GPA3.3，雅思7.5"
利兹大学 法律与金融理学硕士 ,"上海立信会计金融学院, 国际经济与贸易, 大四，GPA86.22"
卡迪夫大学城市设计文学硕士,"中国矿业大学, 建筑学, 1年工作经验，GPA80.4，雅思7"
贝尔法斯特女王大学儿童权利理学硕士,"云南工商学院, 学前教育, 大四，GPA87.65"
