school,applicant
伦敦大学玛丽皇后学院大数据科学理学硕士,"暨南大学, 数学与应用数学, 大四，GPA3.12"
纽卡斯尔大学电脑游戏工程理学硕士,"吉林大学, 物流工程, 大四，GPA83.11，雅思7"
华威大学工程商务管理理学硕士,"西南交通大学, 安全科学与工程, 大四，GPA83.71，雅思7.0"
伦敦大学国王学院城市信息学理学硕士,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76"
曼彻斯特大学污染与环境控制理学硕士,"华南农业大学, 环境工程, 已毕业，GPA89.4，雅思6.5"
雷丁大学数据科学与高级计算理学硕士,"吉林财经大学, 计算机科学与技术, 一年工作经验，GPA77"
曼彻斯特大学地理信息科学理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6"
埃克塞特大学工程商业管理理学硕士,"广东药科大学, 保险, 大四，GPA76.3"
南安普顿大学应用地理信息系统与遥感理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32"
谢菲尔德大学应用地理信息系统理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32"
利兹大学地理信息系统理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32"
伦敦大学玛丽皇后学院大数据科学理学硕士,"中国石油大学（北京）, 信息管理与信息系统, 应届毕业生，GPA80.2，雅思6"
华威大学电子商务管理理学硕士,"东北财经大学, 电子商务, 大四，GPA82.38，雅思6.0"
曼彻斯特大学发展项目管理与实施理学硕士,"河南大学, 国际经济与贸易, 大四，GPA86.1"
南安普顿大学移动通信和智能网络理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7"
谢菲尔德大学电子与电气工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29"
利兹大学地理信息系统理学硕士,"南京信息工程大学, 大气科学, 大四，GPA2.97，雅思6.5"
利物浦大学能源与电力系统工学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4"
利兹大学嵌入式系统工程理学硕士,"西安科技大学, 电子科学与技术, 两年工作经验，GPA81"
利兹大学运输规划与工程理学硕士,"山东交通学院, 交通设备与控制工程, 大四，GPA83.97"
利兹大学地理信息系统理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6"
利兹大学电子与电气工程理学硕士,"重庆大学, 自动化, 大四，GPA78.31"
萨里大学计算机视觉、机器人和机器学习理学硕士,"武汉大学, 电子信息, 1年工作经验，GPA80，雅思6.0"
纽卡斯尔大学自动化与控制理学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4"
布里斯托大学无线通讯和信号处理理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7"
利兹大学国际建设管理和工程理学硕士,"石家庄铁道大学, 土木工程, 两年工作经验，GPA81，雅思7"
布里斯托大学机器人科学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7"
诺丁汉大学运输基础设施工程理学硕士,"山东交通学院, 交通设备与控制工程, 大四，GPA83.97"
兰卡斯特大学项目管理理学硕士,"湖南第一师范学院, 数学, 工作3年，GPA85.53"
纽卡斯尔大学电力理学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4"
诺丁汉大学电气工程理学硕士,"中山大学南方学院, 电气工程及其自动化, 大四，GPA89.09，雅思6"
卡迪夫大学电力系统理学硕士,"苏州大学文正学院, 电气工程及其自动化（中外合作）, 半年工作经验，GPA3.4"
伦敦大学国王学院机器人学理学硕士,"山东大学, 交通运输, 2年工作经验，GPA87.72，雅思6.5"
华威大学电子商务管理理学硕士,"暨南大学, 经济统计学, 两年工作经验，GPA77.9，雅思6.0"
利兹大学嵌入式系统工程理学硕士,"四川大学, 微电子科学与工程, 大四，GPA80.93"
曼彻斯特大学高级工程材料理学硕士,"山东大学, 材料, 大四，GPA3.78，雅思6.5"
曼彻斯特大学信息和通信技术开发理学硕士,"大连理工大学城市学院, 电子信息工程, 毕业，GPA85.33"
爱丁堡大学认知科学理学硕士,"华中农业大学, 信息管理与信息系统, 大四，GPA3.69，雅思6.5"
帝国理工学院高级机械工程理学硕士,"武汉理工大学, 机械工程, 大四，GPA91.32，雅思6.5"
曼彻斯特大学环境治理理学硕士,"武汉大学, 水利水电工程, 大四，GPA85.5，雅思6.5"
爱丁堡大学人工智能理学硕士,"南昌大学, 自动化, 大四，GPA84，雅思6.5"
曼彻斯特大学生物材料学理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA82.1，雅思6.5"
曼彻斯特大学高级工程材料理学硕士,"复旦大学, 化学, 应届毕业生，GPA80，托福99，GRE319"
利兹大学电子与电气工程理学硕士,"四川大学, 电气工程及其自动化, 大四，GPA75.29，托福79"
爱丁堡大学计算机科学理学硕士,"北京科技大学, 智能科学与技术, 大四，GPA86.3，雅思6.5"
华威大学方案和项目管理理学硕士,"武汉大学, 档案学, 应届毕业生，GPA3.36，雅思7"
华威大学电子商务管理理学硕士,"上海财经大学, 金融统计与风险管理, 大四，GPA2.91，雅思7.5，GMAT700"
利兹大学高级计算机科学（数据分析）理学硕士,"天津工业大学, 软件工程, 大四，GPA81.63"
爱丁堡大学信息学理学硕士,"华北电力大学, 电气工程及其自动化, 大四，GPA85.5，雅思6.5"
曼彻斯特大学商业项目管理理学硕士,"东北财经大学, 金融学, 工作1年，GPA85.57"
诺丁汉大学可持续能源与企业创业理学硕士,"苏州科技大学, 城市规划, 4年工作经验，GPA78.59"
爱丁堡大学计算机科学理学硕士,"南京大学, 计算机科学与技术, 1年工作经验，GPA4.24，托福92"
伦敦大学玛丽皇后学院大数据科学理学硕士,"辽宁大学, 数学与应用数学, 毕业一年，GPA78.38，托福71"
曼彻斯特大学工程项目管理理学硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
爱丁堡大学人工智能理学硕士,"北京理工大学, 电子科学与技术, 大四，GPA87.3，雅思7.0"
爱丁堡大学计算机科学理学硕士,"南开大学, 计算机科学与技术, 大四，GPA87，托福94"
曼彻斯特大学商业项目管理理学硕士,"武汉理工大学, 会计, 两年工作经验，GPA86.4"
曼彻斯特大学建造项目管理理学硕士,"山东建筑大学, 工程造价, 大四，GPA83.58，雅思6.5"
帝国理工学院水文学与水资源管理理学硕士,"武汉大学, 水利水电工程, 大四，GPA85.5，雅思6.5"
曼彻斯特大学结构工程理学硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
爱丁堡大学传感器与成像系统理学硕士,"东南大学, 电气工程及其自动化, 大四，GPA3.39"
曼彻斯特大学高级控制与系统工程理学硕士,"东南大学, 电气工程及其自动化, 大四，GPA3.39"
谢菲尔德大学电子与电气工程理学硕士,"东南大学, 电气工程及其自动化, 大四，GPA3.39"
杜伦大学电子与电气工程理学硕士,"东南大学, 电气工程及其自动化, 大四，GPA3.39"
曼彻斯特大学语义技术理学硕士（ACS）,"天津工业大学, 软件工程, 大四，GPA81.63"
伦敦大学学院机器学习理学硕士,"爱荷华大学, Computer Science, 2年工作经验，GPA3.42"
伦敦大学国王学院可持续城市文学硕士/理学硕士,"同济大学, 给排水, 大四，GPA80.64，雅思7"
伦敦大学国王学院可持续城市文学硕士/理学硕士,"中南财经政法大学, 旅游管理, 大四，GPA83.34，雅思6.5"
华威大学方案和项目管理理学硕士,"北京师范大学-香港浸会大学联合国际学院, 财务管理, 大四，GPA3.23，雅思6.5"
伦敦大学学院空间数据科学和可视化理学硕士,"不列颠哥伦比亚大学, 地理, 大四，GPA75.3"
华威大学国际技术管理理学硕士,"中国海洋大学, 海洋资源开发技术专业, 大四，GPA3.11，雅思6.0"
帝国理工学院高级计算机理学硕士,"爱荷华大学, Computer Science,  工作2年，GPA3.42"
诺丁汉大学电气工程理学硕士,"四川大学, 电气工程及其自动化, 大四，GPA75.29，托福79"
伦敦大学国王学院移动通信与个人通信理学硕士,"东南大学, 电子科学与技术, 大四，GPA3.45，托福101"
伦敦大学国王学院电子工程与管理理学硕士,"北京信息科技大学, 自动化（信息与控制系统）, 毕业2年，GPA83.8"
谢菲尔德大学高级计算机科学理学硕士,"合肥工业大学, 计算机科学与技术, 大四，GPA77，雅思5.5"
伯明翰大学电子与计算机工程理学硕士,"长安大学, 通信工程, 两年工作经验，GPA81.9"
伦敦大学国王学院电子工程与管理理学硕士,"长安大学, 通信工程, 两年工作经验，GPA81.9"
帝国理工学院环境工程理学硕士,"香港理工大学, 环境工程及可持续性发展, 大四，GPA3.55，雅思7.0"
诺丁汉大学环境工程学理学硕士,"上海大学, 环境与化学工程, 工作2年，GPA3.0"
利兹大学数字通信网络工程理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
帝国理工学院运输理学硕士,"大连海事大学, 海事管理, 大四，GPA87.3，雅思6.5"
伦敦大学玛丽皇后学院大数据科学理学硕士,"北京科技大学, 应用物理, 大四，GPA81.3，雅思6.5"
华威大学数据分析学理学硕士,"北京科技大学, 智能科学, 大四，GPA86.3，雅思6.5"
思克莱德大学系统工程管理理学硕士,"厦门大学嘉庚学院, 土木工程, 毕业半年，GPA77.52，雅思6.0"
伦敦大学玛丽皇后学院大数据科学理学硕士,"东北林业大学, 信息与计算科学, 2年工作经验，GPA76.66"
格拉斯哥大学航空航天工程管理理学硕士,"香港理工大学, 航空工程, 大四，GPA2.77"
曼彻斯特大学建造项目管理理学硕士,"中国矿业大学, 工程管理, 毕业，GPA3.21"
曼彻斯特大学建造项目管理理学硕士,"四川农业大学, 工程造价, 工作2年，GPA86.1，雅思6.0"
伯明翰大学材料科学与工程学理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA82.1，雅思6.5"
华威大学通讯与信息工程理学硕士,"长安大学, 通信工程, 2年工作经验，GPA81.3"
伦敦大学学院技术管理理学硕士,"上海交通大学, 测控技术与仪器, 毕业，GPA83.37"
曼彻斯特大学机械工程设计理学硕士,"武汉工程大学  佛罗里达理工学院, 机械工程, 大四，GPA3.9，托福89"
伦敦大学学院高级材料科学理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA82.1，雅思6.5"
伯明翰大学人文地理研究理学硕士,"中南大学, 交通运输, 工作2.5年，GPA79.66"
爱丁堡大学碳管理理学硕士,"同济大学, 给排水, 大四，GPA80.64，雅思7"
杜伦大学电子与电气工程理学硕士,"长安大学, 通信工程, 2年工作经验，GPA81.3"
谢菲尔德大学高级计算机科学理学硕士,"电子科技大学（985）, 软件工程, 毕业半年，GPA3.31，托福89"
纽卡斯尔大学计算机科学理学硕士,"戴尔豪斯大学, 供应链与物流管理, 毕业半年，GPA2.69"
爱丁堡大学环境保护与管理理学硕士,"北京林业大学, 生物技术+森林科学, 大四，GPA84，雅思7.0"
爱丁堡大学环境保护与管理理学硕士,"西南交通大学, 环境工程, 大四，GPA3.24，雅思6"
伯明翰大学食品安全、卫生与管理理学硕士,"中国海洋大学, 海洋资源开发技术专业, 大四，GPA3.11，雅思6.0"
诺丁汉大学航空航天技术理学硕士,"香港理工大学, 航空工程, 大四，GPA2.77"
诺丁汉大学环境工程学理学硕士,"南昌航空大学, 环境工程, 大四，GPA83.5，雅思6.0"
伦敦大学国王学院电讯与互联网技术理学硕士,"四川大学, 微电子, 大四，GPA80.93"
纽卡斯尔大学环境工程理学硕士,"南昌航空大学, 环境工程, 大四，GPA83.5，雅思6.0"
伦敦大学学院经济学、能源政策与环境理学硕士,"香港理工大学, 环境工程及可持续性发展, 大四，GPA3.55，雅思7.0"
伯明翰大学大气污染管理与控制理学硕士,"上海大学（211）, 环境与化学工程, 工作2年，GPA3.0"
南安普顿大学光纤与光子工程理学硕士,"长安大学, 通信工程, 2年工作经验，GPA81.3"
谢菲尔德大学高级机械工程理学硕士,"湖南大学, 机械设计制造及其自动化, 毕业，GPA80.34，雅思6.5"
曼彻斯特大学航空航天工程理学硕士,"南京航空航天大学, 飞行器设计, 大四，GPA3.5"
伦敦大学皇家霍洛威学院工程管理理学硕士,"厦门大学嘉庚学院, 土木工程, 毕业半年，GPA77.52，雅思6.0"
纽卡斯尔大学电力理学硕士,"四川大学, 电气工程及其自动化, 大四，GPA75.29，托福79"
格拉斯哥大学土木工程管理理学硕士,"中国矿业大学, 工程管理, 毕业，GPA3.21"
曼彻斯特大学地理信息科学理学硕士,"苏州科技大学, 地理信息科学, 大四，GPA88.21，雅思6.5，GRE314"
华威大学工程商务管理理学硕士,"武汉理工大学, 机械工程, 大四，GPA91.32，雅思6.5"
华威大学食品安全理学硕士,"中国海洋大学, 海洋资源开发技术专业, 大四，GPA3.11，雅思6.0"
利兹大学运输规划理学硕士,"南京航空航天大学, 交通运输（机场运行与管理）, 大四，GPA81，雅思6.5（5.5）"
伦敦大学学院环境系统工程理学硕士,"武汉大学, 水利水电, 大四，GPA85.5，雅思6.5"
帝国理工学院控制系统理学硕士,"华中科技大学, 电气工程及其自动化, 大四，GPA90.3，托福100"
格拉斯哥大学城市交通理学硕士,"南京信息工程大学, 物流管理, 大四，GPA3.22，雅思6.0"
南安普顿大学系统、控制与信号处理理学硕士,"北京信息科技大学, 自动化（信息与控制系统）, 18年毕业，GPA83.8"
格拉斯哥大学电子电气工程理学硕士,"四川大学, 微电子, 大四，GPA80.93"
伯明翰大学电力系统理学硕士,"四川大学, 电气工程及其自动化, 大四，GPA75.29，托福79"
伯明翰大学通信工程理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
利兹大学工程项目管理工学硕士,"同济大学, 土木工程, 大四，GPA72.9"
格拉斯哥大学机械工程管理理学硕士,"大连理工大学（985）, 机械, 大四，GPA81.12，雅思6.5"
谢菲尔德大学环境变化与国际发展理学硕士,"北京林业大学, 生物技术+森林科学, 大四，GPA84，雅思7.0"
帝国理工学院控制系统理学硕士,"北京理工大学, 电子科学与技术, 大四，GPA87.3，雅思7.0"
格拉斯哥大学电子电气工程理学硕士,"东北大学, 安全工程, 应届毕业生，GPA81.37"
伦敦大学学院机械工程理学硕士,"武汉理工大学, 机械工程, 大四，GPA91.32，雅思6.5"
南安普顿大学应用地理信息系统与遥感理学硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06，雅思6.5"
南安普顿大学微电子系统设计理学硕士,"四川大学, 微电子, 大四，GPA80.93"
南安普顿大学电子工程理学硕士,"四川大学, 微电子, 大四，GPA80.93"
谢菲尔德大学应用地理信息系统理学硕士,"中国农业大学, 地理信息科学, 大四，GPA3.46，雅思6.5"
格拉斯哥大学土木工程管理理学硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
帝国理工学院模拟与数字集成电路设计理学硕士,"电子科技大学, 光电信息, 大四，GPA87.8，雅思7.0"
爱丁堡大学地理信息科学理学硕士,"苏州科技大学, 地理信息科学, 大四，GPA88.21，雅思6.5，GRE319"
伯明翰大学高级计算机科学理学硕士,"北京邮电大学, 电子商务及法律专业, 大四，GPA76.58"
曼彻斯特大学商业项目管理理学硕士,"江西财经大学, 会计学（ACCA方向班）, 大四，GPA85.46，雅思7"
南安普顿大学可持续性理学硕士,"河北工业大学, 环境工程, 工作1年，GPA82，雅思6.5"
格拉斯哥大学电子电气工程理学硕士,"上海理工大学和德国雷根斯堡应用技术大学2+2项目, 光电信息科学与技术, 大四，GPA3.32，雅思7.0"
利兹大学工程项目管理工学硕士,"上海大学, 土木工程, 应届毕业生，GPA85.65，雅思5.5"
利兹大学国际建设管理和工程理学硕士,"上海大学, 土木工程, 应届毕业生，GPA85.65，雅思5.5"
伦敦大学学院环境系统工程理学硕士,"河海大学, 农业水利工程, 大四，GPA85.66，雅思6.5"
伦敦大学学院项目与企业管理理学硕士,"天津大学, 工程管理, 大四，GPA87.79，雅思7"
伦敦大学学院项目与企业管理理学硕士,"天津大学, 工程管理, 大四，GPA87.79，雅思7"
曼彻斯特大学污染与环境控制理学硕士,"上海大学（211）, 环境与化学工程, 2年工作经验，GPA3.0"
诺丁汉大学电气与电子工程理学硕士,"中国矿业大学, 电气工程及其自动化, 大四，GPA80.8，雅思6"
伦敦大学学院环境系统工程理学硕士,"香港理工大学, 环境工程及可持续性发展, 大四，GPA3.55，雅思7.0"
伦敦大学国王学院电讯与互联网技术理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
伦敦大学学院信息安全理学硕士,"山东大学（威海）, 计算机科学与技术（中澳合作）, 大四，GPA86.65，雅思6.5"
伯明翰大学健康、安全与环境管理理学硕士,"河北工业大学, 环境工程, 工作1年，GPA82，雅思6.5"
利兹大学工程项目管理工学硕士,"山东建筑大学, 工程造价, 大四，GPA83.58，雅思6.5"
曼彻斯特大学商业项目管理理学硕士,"东北财经大学, 工商管理, 大四，GPA87.99，雅思7"
利兹大学运输可持续性理学硕士,"南京信息工程大学, 物流管理, 大四，GPA3.22，雅思6.0"
曼彻斯特大学污染与环境控制理学硕士,"河北工业大学, 环境工程, 工作1年，GPA82，雅思6.5"
阿斯顿大学工程管理理学硕士,"厦门大学嘉庚学院, 土木工程, 毕业半年，GPA77.52，雅思6.0"
利兹大学运输规划理学硕士,"上海海事大学, 国际航运管理, 大四，GPA87.18，雅思6.5"
伯明翰大学电子与计算机工程理学硕士,"长春工业大学, 电气工程及其自动化, 毕业，GPA86.41"
爱丁堡大学环境保护与管理理学硕士,"大连理工大学, 环境生态工程, 大四，GPA83.09，雅思6.0"
南安普顿大学运输规划与工程（运营）理学硕士,"大连海事大学, 海事管理, 应届毕业生，GPA81.9"
曼彻斯特大学高级制造技术与系统管理理学硕士,"南京航空航天大学金城学院, 机械电子, 大四，GPA3.7，雅思6.5"
曼彻斯特大学机械工程设计理学硕士,"武汉理工大学, 机械工程及自动化, 大四，GPA91.32，雅思6.5"
华威大学电子商务管理理学硕士,"上海大学, 工商管理, 大四，GPA83.9，雅思6.5"
约克大学工程管理理学硕士,"西南交通大学, 测绘工程, 工作1年，GPA75.03"
谢菲尔德大学应用地理信息系统理学硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06，雅思6.5"
布里斯托大学高级微电子系统工程理学硕士,"东南大学, 电子电气工程, 大四，GPA3.45，托福101"
邓迪大学土木工程理学硕士,"河北水利电力学院, 水利水电工程, 大四，GPA78.5"
布里斯托大学生物医学工程理学硕士,"北京航空航天大学, 机械和自动化, 大四，GPA90.27，托福101，GRE322"
帝国理工学院高级航空工程理学硕士,"武汉理工大学, 机械工程, 大四，GPA88.78，雅思6.5"
帝国理工学院高级航空工程理学硕士,"武汉理工大学, 机械工程及自动化, 大四，GPA91.32，雅思6.5"
诺丁汉大学机械工程学理学硕士,"南京航空航天大学金城学院, 机械电子工程, 大四，GPA87，雅思6.5"
伦敦大学玛丽皇后学院大数据科学理学硕士,"西南财经大学（211）, 信息管理与信息系统, 工作2年，GPA80.54，雅思6.5"
曼彻斯特大学污染与环境控制理学硕士,"苏州科技大学, 环境工程, 大四，GPA86.49，雅思6.5"
卡迪夫大学土木工程理学硕士,"河北水利电力学院, 水利水电工程, 大四，GPA78.5"
谢菲尔德大学无线通信系统工程理学硕士,"东北大学, 安全工程, 应届毕业生，GPA81.37"
谢菲尔德大学自动化与智能系统理学硕士,"南昌大学, 自动化, 大四，GPA84，雅思6.5"
谢菲尔德大学无线通信系统工程理学硕士,"上海理工大学和德国雷根斯堡应用技术大学2+2项目, 光电信息科学与技术, 大四，GPA3.32，雅思7.0"
兰卡斯特大学环境管理理学硕士,"河北工业大学, 环境工程, 工作1年，GPA82，雅思6.5"
萨里大学土木工程理学硕士,"河北水利电力学院, 水利水电工程, 大四，GPA79.3"
华威大学电子商务管理理学硕士,"福州大学, 会计学, 2年工作经验，GPA85.39，雅思6.5"
埃克塞特大学土木工程与管理理学硕士,"同济大学, 土木工程, 大四，GPA72.9"
格拉斯哥大学地理空间与测绘研究理学硕士,"西南交通大学, 遥感技术, 大四，GPA84.13，雅思6.5"
埃克塞特大学土木工程理学硕士,"西南科技大学城市学院, 土木工程, 1年工作经验，GPA78.72"
布里斯托大学水资源和环境管理理学硕士,"河海大学, 农业水利工程, 大四，GPA85.66，雅思6.5"
曼彻斯特大学机械工程设计理学硕士,"武汉理工大学, 机械工程, 大四，GPA88.78，雅思6.5"
曼彻斯特大学高级制造技术与系统管理理学硕士,"武汉理工大学, 机械工程, 大四，GPA88.78，雅思6.5"
卡迪夫大学土木工程理学硕士,"同济大学, 土木工程, 大四，GPA72.9"
曼彻斯特大学通信与信号处理理学硕士,"石河子大学, 电子信息工程, 大四，GPA3.71"
布里斯托大学计算机科学理学硕士,"武汉大学, 数理金融实验班, 已毕业，GPA3.32，托福85"
曼彻斯特大学通信与信号处理理学硕士,"北京工业大学, 电子信息工程, 大四，GPA88.7，托福99"
纽卡斯尔大学云计算理学硕士,"黑龙江工程学院, 遥感科学与技术, 工作1年，GPA75"
谢菲尔德大学电子与电气工程理学硕士,"华中科技大学, 电气工程与自动化, 大四，GPA77.8，托福95"
谢菲尔德大学水利工程理学硕士,"武汉大学, 水利水电, 大四，GPA85.5，雅思6.5"
曼彻斯特大学工程项目管理理学硕士,"天津大学, 工程管理, 大四，GPA87.79，雅思7"
爱丁堡大学结构与消防安全工程理学硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
谢菲尔德大学土木工程理学硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
伦敦大学玛丽皇后学院大数据科学理学硕士,"安徽财经大学, 信息系统与信息管理, 毕业1年，GPA91，雅思7（6.0）"
伯明翰大学高级计算机科学理学硕士,"合肥工业大学（211）, 计算机, 大四，GPA77"
谢菲尔德大学环境与能源工程理学硕士,"上海大学（211）, 环境与化学工程, 工作2年，GPA3.0"
思克莱德大学土木工程（可选特定专业方向）理学硕士,"河北水利电力学院, 水利水电工程, 大四，GPA78.5"
谢菲尔德大学电子与电气工程理学硕士,"长春工业大学, 电气与电子, 毕业，GPA86.41，雅思6"
伦敦大学国王学院机器人学理学硕士,"武汉理工大学, 机械工程, 大四，GPA88，雅思6（口语5）"
圣安德鲁斯大学信息技术理学硕士,"北京邮电大学, 电子商务及法律, 大四，GPA79.3"
曼彻斯特大学地理信息科学理学硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06/5.0，雅思6.5/5.5"
南安普顿大学人工智能理学硕士,"南京大学, 统计学, 大四，GPA4(百分制80），雅思7(写作5.5)"
伦敦大学学院可持续城市化理学硕士,"中国人民大学, 环境设计, 1年工作经验，GPA3.53，雅思6.5"
谢菲尔德大学应用地理信息系统理学硕士,"中国人民大学, 环境设计, 1年工作经验，GPA3.53，雅思6.5"
伯明翰大学电力系统理学硕士,"中国矿业大学, 电气工程及其自动化, 大四，GPA80.8，雅思6（5）"
利兹大学运输规划与工程理学硕士,"山东交通学院, 安全工程, 大四，GPA80.16，雅思5.0"
诺丁汉大学产业工程与经营管理理学硕士,"中国矿业大学, 工程管理, 毕业，GPA3.21"
伯明翰大学通信工程理学硕士,"石河子大学, 电子信息工程, 大四，GPA85"
爱丁堡大学信号处理与通讯理学硕士,"石河子大学, 电子信息工程, 大四，GPA85"
诺丁汉大学人机交互理学硕士,"中国矿业大学, 安全工程, 大四，GPA88.13，雅思6.5(6.0)"
利物浦大学高级计算机科学（加实习）理学硕士,"合肥工业大学（211）, 计算机, 大四，GPA78"
伯明翰大学电力系统理学硕士,"上海大学, 电气与自动化工程, 大四，GPA"
谢菲尔德大学数据通信工程理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.1，雅思6.5（5.5）"
爱丁堡大学电子学理学硕士,"华中科技大学, 电子科学与技术, 已毕业，GPA83.5，雅思7"
曼彻斯特大学建造项目管理理学硕士,"上海大学, 土木工程, 0.5年工作经验，GPA85.65，雅思5.5"
曼彻斯特大学商业项目管理理学硕士,"首都经济贸易大学, 市场营销, 大四，GPA86，雅思6.0"
曼彻斯特大学商业项目管理理学硕士,"南京农业大学, 工业工程, 半年工作经验，GPA88+，雅思6(5.5)"
曼彻斯特大学建造项目管理理学硕士,"天津大学, 工程管理, 大四，GPA87.938，雅思7(5.5)"
曼彻斯特大学商业项目管理理学硕士,"北京语言大学, 会计, 大四，GPA89.4，雅思7.5（6）"
曼彻斯特大学商业项目管理理学硕士,"福州大学, 会计学, 2年工作经验，GPA85.8，雅思6.5（6.0）"
格拉斯哥大学电子电气工程理学硕士,"中国矿业大学, 电气工程及其自动化, 大四，GPA79/3.3，雅思6（5）"
南安普顿大学人工智能理学硕士,"中南大学, 数据科学与大数据技术, 大四，GPA81.76，雅思6.5(5.5)"
伦敦大学国王学院电子工程与管理理学硕士,"上海大学, 电气工程, 大四，GPA84.9"
爱丁堡大学信号处理与通讯理学硕士,"北京工业大学, 电子信息工程, 大四，GPA88"
格拉斯哥大学电子电气工程理学硕士,"石河子大学, 电子信息工程, 大四，GPA85"
利物浦大学环境科学理学硕士,"南京林业大学, 轻化工程, 大四，GPA3.3，雅思6.5，小分5.5"
伦敦大学国王学院高级计算理学硕士,"华中科技大学, 计算机科学与技术, 大四，GPA86.3"
曼彻斯特大学电力系统工程理学硕士,"华北电力大学, 电气工程及其自动化, 大四，GPA85.6，雅思6.5(5.5)"
华威大学电子商务管理理学硕士,"南京农业大学, 电子商务, 大四，GPA3.58/4.5，雅思7(6.5)，GRE320"
诺丁汉大学计算机科学理学硕士,"合肥工业大学（211）, 计算机, 大四，GPA78"
莱斯特大学工程管理硕士,"江苏大学, 车辆工程, 工作5年，GPA75"
曼彻斯特大学高级化学工程理学硕士,"南京林业大学, 轻化工程, 大四，GPA3.3，雅思6.5，小分5.5"
伦敦大学国王学院高级软件工程理学硕士,"南京大学, 计算机科学, 毕业1年，GPA84+，托福92（口语18）"
格拉斯哥大学计算科学理学硕士,"江西师范大学, 软件工程, 大四，GPA83.4"
谢菲尔德大学电子与电气工程理学硕士,"中国矿业大学, 电气工程及其自动化, 大四，GPA79/3.3，雅思6（5）"
曼彻斯特大学高级控制与系统工程理学硕士,"南昌大学, 自动化, 大四，GPA84，雅思6.5（5.5）"
诺丁汉大学可持续能源工程理学硕士,"苏州大学, 能源与动力工程, 大四，GPA3.16，雅思6.0"
谢菲尔德大学电子与电气工程理学硕士,"上海大学, 电气与自动化工程, 大四，GPA"
诺丁汉大学环境工程学理学硕士,"南京林业大学, 轻化工程, 大四，GPA3.3，雅思6.5，小分5.5"
爱丁堡大学高性能计算与数据科学理学硕士,"华中科技大学, 计算机, 大四，GPA87/3.81"
南安普顿大学可持续性理学硕士,"南京林业大学, 轻化工程, 大四，GPA3.3，雅思6.5，小分5.5"
谢菲尔德大学生物化学工程与工业管理工程理学硕士,"南京林业大学, 轻化工程, 大四，GPA3.3，雅思6.5，小分5.5"
曼彻斯特大学热能与流体工程理学硕士,"苏州大学, 能源与动力工程, 大四，GPA3.16，雅思6.0"
杜伦大学新能源和可再生能源理学硕士,"苏州大学, 能源与动力工程, 大四，GPA3.16，雅思6.0"
南安普顿大学可持续能源科技理学硕士,"苏州大学, 能源与动力工程, 大四，GPA3.16，雅思6.0"
帝国理工学院计算机（管理与金融）理学硕士,"武汉大学, 软件工程, 大四，GPA3.7，雅思7(6)，GRE321"
帝国理工学院环境工程理学硕士,"兰州大学, 环境工程, 大四，GPA88，雅思7"
伦敦大学学院生物化学工程理学硕士,"以色列理工学院, 化学工程, 大四，GPA80.1"
华威大学电子商务管理理学硕士,"华东理工大学, 市场营销, 已毕业，GPA85"
利物浦大学计算机科学理学硕士,"山东大学（威海）, 电子信息科学与技术, 毕业，GPA3.21"
曼彻斯特大学机械工程设计理学硕士,"南京理工大学, 机械, 大四，GPA3.4，雅思6.5"
伦敦大学玛丽皇后学院大数据科学理学硕士,"中南财经政法大学, 统计, 大四，GPA82.36"
曼彻斯特大学污染与环境控制理学硕士,"中国石油大学（北京）, 环境工程, 大四，GPA81.6，雅思6.0"
伯明翰大学材料科学与工程学理学硕士,"衡水学院, 高分子材料与工程, 大四，GPA3.14"
