school,applicant
新加坡管理大学数量金融硕士,"华南师范大学, 金融数学与金融工程, 大四，GPA76.2，雅思7"
新加坡国立大学供应链管理硕士,"重庆大学, 工业工程, 大四，GPA3.28，雅思6.5"
南洋理工大学创业与创新硕士,"对外经济贸易大学, 汉语国际教育/双学位金融, 2年工作经验，GPA85.42/79.75"
新加坡国立大学供应链管理硕士,"清华大学, 工业工程与物流管理, 大四，GPA3.22，雅思6.5"
新加坡国立大学管理学硕士,"香港大学, 经济金融学士, 已毕业，GPA2.36"
南洋理工大学创业与创新硕士,"多伦多大学, 统计主修数学辅修, 大四，GPA2.75"
南洋理工大学管理经济学硕士,"哈尔滨工业大学, 金融专业, 大四，GPA84.38，雅思6.5"
新加坡管理大学管理学硕士,"南京工业大学, 人力资源管理, 大四，GPA84.37，雅思7"
新加坡国立大学风险企业创业硕士,"华中科技大学, 生物医学工程, 六年工作经验，GPA82，雅思6.5"
南洋理工大学管理经济学硕士,"复旦大学, 政治与行政学, 大四，GPA3.17，雅思6.0"
新加坡国立大学风险企业创业硕士,"西南财经大学, 金融学, 大四，GPA84，雅思7"
新加坡国立大学风险企业创业硕士,"辽宁大学, 播音主持与艺术, 一年工作经验，GPA81，雅思6.5"
新加坡管理大学会计（数据与分析）硕士,"西南财经大学, 财务管理, 大四，GPA82.26，雅思6.5"
南洋理工大学管理经济学硕士,"中南财经政法大学, 国际金融, 大四，GPA87.57"
新加坡管理大学数量金融硕士,"山东大学（威海）, 信息与计算科学, 大四，GPA82.19，雅思6，GRE314"
南洋理工大学创业与创新硕士,"中国农业大学, 数学与应用数学, 1年工作经验，GPA3.2，雅思6.5"
南洋理工大学供应链和物流硕士,"南京农业大学, 工业工程, 0.5年工作经验，GPA89.65，雅思6"
新加坡管理大学数量金融硕士,"上海财经大学, 数量经济, 半年工作经验，GPA3.03，雅思6.5"
新加坡管理大学管理学硕士,"中国矿业大学（北京）, 行政管理, 2019年毕业，GPA79.01，雅思6.5"
新加坡管理大学全球金融双学位硕士,"西南交通大学, 金融, 大四，GPA88.44，雅思7，GMAT700"
新加坡管理大学经济学理学硕士,"上海财经大学, 数量经济, 一年工作经验，GPA3.03，雅思6.5"
南洋理工大学供应链和物流硕士,"大连理工大学, 物流工程, 4年工作经验，GPA82，雅思6.5"
新加坡国立大学房地产硕士,"华中科技大学, 建筑学, 3年工作经验，GPA83.5，雅思6.5"
南洋理工大学供应链和物流硕士,"天津大学, 工程管理, 大四，GPA83.69，雅思7"
南洋理工大学供应链和物流硕士,"清华大学, 工业工程与物流管理, 大四，GPA3.22，雅思6.5"
南洋理工大学创业与创新硕士,"中山大学, 会展经济与管理, 大四，GPA3.1，雅思7.5"
南洋理工大学信息科学硕士,"华南理工大学, 会展经济与管理, 大四，GPA3.65，雅思6.5"
南洋理工大学管理经济学硕士,"南京大学, 金融系, 大四，GPA84.6，雅思7，GRE318"
南洋理工大学管理经济学硕士,"中央财经大学, 大数据营销, 一年工作经历，GPA90.78，托福87，GRE324"
新加坡管理大学数量金融硕士,"西南交通大学, 金融, 大四，GPA88.44，雅思7，GMAT700"
南洋理工大学知识管理硕士,"澳门大学, 传播系创意媒体, 大四，GPA3.24，雅思7.0"
新加坡国立大学经济学硕士,"南京大学, 会计, 大四，GPA4.39，托福98"
南洋理工大学知识管理硕士,"华南理工大学, 会展经济与管理, 大四，GPA3.65，雅思6.5"
南洋理工大学应用经济学硕士,"中国人民大学, 会计学, 大四，GPA3.49，雅思6.5"
南洋理工大学创业与创新硕士,"复旦大学, 俄语, 大四，GPA3.39，雅思7"
南洋理工大学知识管理硕士,"复旦大学, 俄语, 大四，GPA3.39，雅思7"
新加坡管理大学商业信息技术硕士,"大连理工大学, 工商管理, 已毕业，GPA83，雅思7.0"
南洋理工大学知识管理硕士,"华中科技大学, 生物医学工程, 六年工作经验，GPA82，雅思6.5"
南洋理工大学知识管理硕士,"西南财经大学, 投资学, 4年工作经验，GPA82.68，托福104"
南洋理工大学知识管理硕士,"北京语言大学, 金融学, 大四，GPA86.2，雅思7"
新加坡管理大学金融经济学硕士,"东北师范大学, （物流管理）供应链管理, 大四，GPA4.84，托福102，GMAT660"
南洋理工大学金融学硕士,"南京大学, 经济学, 大四，GPA4.4，雅思7.5，GMAT690"
南洋理工大学金融学硕士,"北京交通大学, 统计学, 大四，GPA84.2，雅思7，GRE321"
南洋理工大学金融学硕士,"浙江大学, 金融学试验班, 大四，GPA82.46，托福106，GMAT720"
新加坡国立大学金融工程硕士,"上海交通大学, 工商管理, 已毕业，GPA80.97，雅思7，GMAT720"
南洋理工大学管理经济学硕士,"明尼苏达大学双城分校, 经济学, 已毕业，GPA3.386/4.0"
南洋理工大学创业与创新硕士,"中南财经政法大学, 税务, 9年工作经验，GPA2.6，雅思6.5"
南洋理工大学管理经济学硕士,"西南财经大学, 财务管理, 大四，GPA82.26，雅思6.5"
南洋理工大学金融科技硕士,"南京大学, 金融工程, 大四，GPA4.01，雅思7.0，GMAT720"
南洋理工大学金融科技硕士,"中国人民大学, 统计, 毕业1年，GPA3.27，雅思6.5，GRE321"
南洋理工大学商业分析理学硕士,"南京大学, 金融工程, 大四，GPA4.26，雅思7，GMAT690"
南洋理工大学创业与创新硕士,"北京林业大学, 农林经济管理, 大四，GPA84.49，雅思6.5"
南洋理工大学金融学硕士,"复旦大学, 英语, 已毕业，GPA3.36，雅思7.5，GRE324"
南洋理工大学金融学硕士,"华南理工大学, 商务英语, 大四，GPA3.79，雅思7.0，GMAT680"
南洋理工大学商业分析理学硕士,"南京大学, 信息管理与信息系统, 半年工作经验，GPA4.28，雅思6.5，GRE318"
南洋理工大学创业与创新硕士,"西南财经大学, 投资学, 4年工作经验，GPA82.68，托福104"
新加坡国立大学市场营销分析与见解理学硕士,"埃塞克高等商学院, 工商管理, 大四，GPA15.64，托福111，GMAT720"
南洋理工大学管理经济学硕士,"武汉大学, 档案学, 应届毕业生，GPA3.36，雅思7"
南洋理工大学管理经济学硕士,"中国海洋大学, 旅游管理, 应届毕业生，GPA3.2，雅思6.5"
南洋理工大学管理经济学硕士,"中国人民大学（苏州）, 国民经济管理, 大四，GPA3.31，托福95"
南洋理工大学管理经济学硕士,"中南财经政法大学, 会计, 大四，GPA3.54，雅思6.5，GMAT640"
南洋理工大学管理经济学硕士,"南京大学, 工商管理, 工作1年，GPA4.38，雅思6.5"
南洋理工大学管理经济学硕士,"华南理工大学, 会展经济与管理, 大四，GPA3.65，雅思6.5"
南洋理工大学管理经济学硕士,"西南财经大学, 金融学（证券与期货）, 已毕业，GPA84.88，雅思6.5，GRE318"
南洋理工大学管理经济学硕士,"厦门大学, 金融学, 大四，GPA79，雅思6"
南洋理工大学管理经济学硕士,"西南财经大学, 金融学, 大四，GPA84，雅思7"
南洋理工大学管理经济学硕士,"西南财经大学, 工商管理（金融服务与管理实验班）, 大四，GPA3.7，雅思7，GMAT650"
南洋理工大学管理经济学硕士,"华南理工大学, 商务英语, 大四，GPA3.79，雅思7.0，GMAT680"
新加坡管理大学专业会计硕士,"西南财经大学, 工商管理, 已毕业，GPA82.2，雅思7，GMAT690"
南洋理工大学创业与创新硕士,"西北农林科技大学, 农林经济管理, 已毕业，GPA3.0/2.79，雅思6.5（5.5）"
南洋理工大学创业与创新硕士,"哈尔滨工业大学, 建筑学, 2年工作经验，GPA82.72"
南洋理工大学金融学硕士,"南京大学, 金融工程, 大四，GPA4.01，雅思7.0，GMAT720"
南洋理工大学创业与创新硕士,"中央民族大学, 财政学, 大四，GPA3.27，雅思6"
新加坡国立大学金融工程硕士,"武汉大学, 数理金融, 大四，GPA3.86，托福103，GRE323"
南洋理工大学创业与创新硕士,"辽宁大学, 播音主持与艺术, 1年工作经验，GPA81，雅思6.5"
南洋理工大学创业与创新硕士,"云南大学, 英语专业, 大四，GPA81.84，雅思7"
南洋理工大学管理经济学硕士,"香港大学, 经济金融, 大四，GPA2.84/4.3，GRE324"
南洋理工大学金融学硕士,"四川大学, 金融, 大四，GPA87.59，雅思7.5，GMAT730"
新加坡管理大学应用金融学硕士,"中国农业大学（985）, 食品质量与安全, 毕业半年，GPA3.8，雅思6.5，GRE324"
南洋理工大学金融学硕士,"山东大学, 会计学, 大四，GPA89.81，雅思7.0，GMAT680"
南洋理工大学金融学硕士,"中国人民大学, 金融学, 大四，GPA86.1，雅思7.0，GMAT670"
新加坡管理大学应用金融学硕士,"香港理工大学, 会计, 大四，GPA81，GMAT620"
新加坡国立大学经济学硕士,"中国人民大学, 金融学, 大四，GPA86.1，雅思7.0，GMAT670"
新加坡管理大学数量金融硕士,"华工, 食品科学与工程, 两年工作经验，GPA3.1，托福101，GMAT700"
新加坡国立大学定量金融硕士,"南开大学, 金融学, 大四，GPA82.9，雅思6"
新加坡国立大学科技硕士企业商业分析方向硕士,"武汉大学, 数理金融实验班, 已毕业，GPA3.32，托福85"
新加坡管理大学商业信息技术硕士,"西安交通大学, 工商管理, 大四，GPA3.0，托福97，GMAT650"
南洋理工大学创业与创新硕士,"暨南大学（硕博）, 土木工程, 博士在读，GPA79.5，雅思6.5（5.5）"
新加坡国立大学经济学硕士,"山东大学, 保险, 大四，GPA87.59，雅思6.5"
新加坡国立大学经济学硕士,"上海财经大学, 经济学, 已毕业，GPA82.02，雅思7，GMAT690"
新加坡管理大学金融经济学硕士,"宁波诺丁汉, 国际商务与经济, 大四，GPA69，雅思7，GMAT680"
新加坡国立大学经济学硕士,"中山大学, 金融, 大四，GPA3.8，托福95，GRE319"
南洋理工大学创业与创新硕士,"上海海事大学, 物流管理, 大四，GPA3.53，雅思6.5"
新加坡国立大学经济学硕士,"香港中文大学（深圳）, 经济学, 大四，GPA3.54，雅思7，GRE318"
新加坡国立大学经济学硕士,"四川大学, 土木工程（辅修金融）, 毕业1年，GPA84.7，雅思6.0"
南洋理工大学金融学硕士,"上海财经大学, 金融统计与风险管理, 大四，GPA2.91，雅思7.5，GMAT700"
新加坡国立大学经济学硕士,"对外经济贸易大学, 金融, 大四，GPA86，雅思7，GMAT720"
新加坡国立大学经济学硕士,"四川大学, 金融双语, 已毕业，GPA87.46，托福92，GRE321"
新加坡国立大学经济学硕士,"南京大学, 经济学, 大四，GPA4.4，雅思7.5，GMAT690"
南洋理工大学金融学硕士,"华南理工大学, 商务英语, 大四，GPA3.94，雅思7.5，GRE332"
南洋理工大学管理经济学硕士,"北京师范大学, 工商管理（国际商务实践班）, 大四，GPA85.31，雅思6.5"
南洋理工大学管理经济学硕士,"山东大学, 人力资源管理, 大四，GPA86.23，雅思7"
南洋理工大学管理经济学硕士,"中国人民大学（苏州）, 金融学, 大四，GPA2.87，托福99，GRE315"
新加坡管理大学经济学理学硕士,"弗莱堡大学, 经济学（Economics）, 已毕业，GPA2.6，雅思6.5"
新加坡管理大学应用金融学硕士,"宁波诺丁汉, 国际商务与经济, 大四，GPA69，雅思7，GMAT680"
南洋理工大学金融学硕士,"厦门大学, 新闻、金数, 毕业一年，GPA3.65，雅思7.5，GMAT700"
新加坡国立大学定量金融硕士,"南京大学, 财务管理, 19年刚毕业，GPA4.38，雅思7.0，GMAT690"
新加坡国立大学定量金融硕士,"西南财经大学, 金融, 大四，GPA85.8，雅思6.5，GRE310"
南洋理工大学管理经济学硕士,"中南财经政法, 金融, 大四，GPA89.68，雅思6.5"
南洋理工大学管理经济学硕士,"中国人民大学, 管理科学, 应届毕业生，GPA3.37"
南洋理工大学管理经济学硕士,"北京师范大学, 金融学, 大四，GPA83.53，雅思6.5"
新加坡管理大学应用金融学硕士,"天津商业大学, 金融学, 大四，GPA83.1，雅思6.5"
南洋理工大学管理经济学硕士,"中国人民大学, 会计学, 已毕业，GPA3.27，雅思6.5"
南洋理工大学管理经济学硕士,"中南大学, 会计, 大四，GPA82.96，雅思7.0"
南洋理工大学管理经济学硕士,"韦仕敦大学, 金融学, 大四，GPA78"
南洋理工大学管理经济学硕士,"复旦大学, 政治学与行政学, 大四，GPA3.25"
南洋理工大学管理经济学硕士,"山东大学, 人力资源管理, 2年工作经验，GPA85.9，雅思6.5"
南洋理工大学管理经济学硕士,"上海交通大学（985）, 植物科学与技术, 大四，GPA86.65，雅思6.0"
南洋理工大学管理经济学硕士,"中国海洋大学, 公共事业管理, 大四，GPA3.8，雅思6.5"
南洋理工大学管理经济学硕士,"大连理工大学, 国际经济与贸易, 大四，GPA80.02，雅思6.0"
南洋理工大学管理经济学硕士,"北京理工大学, 国际经济与贸易, 大四，GPA86.59，雅思6"
南洋理工大学管理经济学硕士,"浙江大学, 法学, 大四，GPA85.8"
南洋理工大学创业与创新硕士,"华中科技大学, 生物医学工程, 五年半工作经验，GPA82，雅思6.5"
新加坡管理大学商业信息技术硕士,"厦门大学, 会计学, 大四，GPA3.54，雅思7，GMAT680"
南洋理工大学金融学硕士,"西南财经大学, 财务管理（双语实验班）, 大四，GPA89.93，雅思7，GMAT730"
新加坡国立大学经济学硕士,"西南财经大学, 金融服务与管理, 1年工作经验，GPA84.96，雅思7，GMAT720"
南洋理工大学市场营销理学硕士,"南安普顿大学, 市场营销, 工作2年，GPA3.4，雅思7"
南洋理工大学金融学硕士,"南开大学, 财务管理, 大四，GPA89.44，雅思7，GRE320"
新加坡国立大学经济学硕士,"安徽大学, 金融学, 2019毕业，GPA86.6，雅思6.5"
新加坡国立大学经济学硕士,"韦仕敦大学, 金融学, 大四，GPA78"
新加坡国立大学经济学硕士,"中央财经大学, 保险学, 大四，GPA88.16，雅思7.5，GMAT720"
南洋理工大学金融学硕士,"香港大学, 经济金融, 大四，GPA2.84/4.3，GRE324"
新加坡国立大学经济学硕士,"中国人民大学, 金融学, 已毕业，GPA86.75，雅思6.5"
南洋理工大学金融学硕士,"上海财经大学, 金融学, 大四，GPA3.23，雅思7.5，GMAT690"
新加坡国立大学经济学硕士,"武汉大学, 经济学, 大四，GPA3.6，雅思7，GRE319"
新加坡国立大学经济学硕士,"山东大学, 会计学, 大四，GPA89.81，雅思7.0，GMAT680"
新加坡国立大学经济学硕士,"华东师范大学, 会计, 大四，GPA87.87，雅思7，GMAT720"
南洋理工大学应用经济学硕士,"东北师范大学, 会计学, 大四，GPA90.14，雅思7，GMAT710"
新加坡国立大学经济学硕士,"北京师范大学, 国际经济与贸易, 大四，GPA88.25，雅思7.5，GRE324"
南洋理工大学金融工程硕士,"中南财经政法大学, 金融工程, 大四，GPA91.57，托福106，GRE326"
南洋理工大学商业分析理学硕士,"清华大学, 材料科学与工程, 工作2年，GPA83.2，雅思6.5，GRE322"
新加坡管理大学金融经济学硕士,"武汉大学, 哲学基地班, 大四，GPA3.77，雅思7，GMAT670"
新加坡国立大学经济学硕士,"武汉大学, 哲学基地班, 大四，GPA3.77，雅思7，GMAT670"
南洋理工大学应用经济学硕士,"中央财经大学, 保险学, 大四，GPA88.16，雅思7.5，GMAT720"
南洋理工大学应用经济学硕士,"中国石油大学（华东）, 财务管理, 大四，GPA88.13，雅思 7，GMAT740"
新加坡管理大学应用金融学硕士,"中山大学, 会展经济与管理, 大四，GPA3.1，雅思7.5"
新加坡国立大学定量金融硕士,"对外经济贸易大学, 金融学, 大四，GPA3.27，雅思7"
新加坡国立大学定量金融硕士,"对外经济贸易大学, 精算学（精算与风险管理实验吧）, 大四，GPA88，雅思7，GRE323"
新加坡国立大学定量金融硕士,"对外经济贸易大学, 精算学, 大四，GPA89，雅思7，GRE323"
新加坡国立大学定量金融硕士,"上海财经大学, 经济学, 已毕业，GPA82.02，雅思7，GMAT690"
新加坡国立大学定量金融硕士,"西南财经大学, 工商管理（金融服务与管理实验班）, 大四，GPA3.7，雅思7"
新加坡国立大学定量金融硕士,"华中科技大学, 金融, 大四，GPA3.72，雅思6.5，GRE316"
新加坡国立大学定量金融硕士,"厦门大学, 新闻、金数, 毕业，GPA3.65，雅思7.5，GMAT700"
新加坡国立大学定量金融硕士,"中央财经大学, 金融学, 一年工作经验，GPA86.62，托福98"
新加坡国立大学定量金融硕士,"中国人民大学, 金融学, 应届毕业生，GPA84.7，雅思7，GRE318"
新加坡国立大学定量金融硕士,"中南财经政法大学, 投资学, 大四，GPA89.38，托福99，GRE321+3.5"
新加坡国立大学定量金融硕士,"东南大学, 统计学, 大四，GPA82，雅思6.5"
新加坡国立大学定量金融硕士,"四川大学, 经济学, 大四，GPA87.73，雅思7，GMAT660"
新加坡国立大学定量金融硕士,"中南财经政法大学, 文澜学院经济管理实验班金融方向, 大四，GPA88.83，雅思7.0，GMAT710"
新加坡国立大学定量金融硕士,"西南财经大学, 财务管理（双语实验班）, 大四，GPA89.93，雅思7，GMAT730"
新加坡国立大学定量金融硕士,"北京师范大学, 经济学, 1年工作经验，GPA85.34，雅思7"
南洋理工大学金融工程硕士,"对外经济贸易大学, 精算, 大四，GPA89，雅思7，GRE323"
南洋理工大学会计学硕士,"西南财经大学, 财务管理（双语实验班）, 大四，GPA89.93，雅思7，GMAT730"
新加坡管理大学应用金融学硕士,"兰州大学, 化学, 已毕业，GPA4.14，托福92，GMAT650"
南洋理工大学应用经济学硕士,"埃塞克高等商学院, 工商管理, 大四，GPA15.64，托福111，GMAT720"
新加坡管理大学金融经济学硕士,"明尼苏达大学双城分校, 经济学, 已毕业，GPA3.386/4.0"
新加坡管理大学管理学硕士,"明尼苏达大学双城分校, 经济学, 已毕业，GPA3.386/4.0"
新加坡国立大学金融工程硕士,"中国人民大学, 统计, 毕业1年，GPA3.27，雅思6.5，GRE321"
南洋理工大学应用经济学硕士,"中山大学, 金融学, 大四，GPA3.5，雅思6.5，GMAT710"
新加坡国立大学金融工程硕士,"浙江大学, 金融, 大四，GPA86，雅思7，GMAT650"
南洋理工大学应用经济学硕士,"厦门大学, 新闻、金数, 毕业，GPA3.65，雅思7.5，GMAT700"
南洋理工大学应用经济学硕士,"明尼苏达大学双城分校, 经济学, 已毕业，GPA3.386/4.0"
南洋理工大学应用经济学硕士,"北京师范大学, 国际经济与贸易, 大四，GPA88.25，雅思7.5，GRE324"
新加坡管理大学金融经济学硕士,"暨南大学, 国际经济与贸易, 大四，GPA85，雅思6.5，GMAT590"
新加坡管理大学应用金融学硕士,"暨南大学, 国际经济与贸易, 大四，GPA85，雅思6.5，GMAT590"
新加坡管理大学数量金融硕士,"上海大学, 金融学, 大四，GPA3.37，雅思7，GMAT620"
新加坡国立大学金融工程硕士,"清华大学, 经济与金融, 大四，GPA3.67，托福100，GRE333"
南洋理工大学商业分析理学硕士,"对外经济贸易大学, 金融, 大四，GPA3.6，雅思7.0/93，GMAT700"
新加坡管理大学数量金融硕士,"南京大学, 金融, 大四，GPA4.1，托福90，GRE312+3"
南洋理工大学会计学硕士,"香港中文大学（深圳）, 会计, 大四，GPA3.476，雅思7.5，GMAT660"
南洋理工大学商业分析理学硕士,"香港中文大学（深圳）, 会计学, 大四，GPA3.73，雅思7.5（6.5，GMAT700"
南洋理工大学商业分析理学硕士,"同济大学, 工商管理, 大四，GPA87，雅思7.5（6.5），GMAT740"
新加坡管理大学专业会计硕士,"厦门大学, 会计学, 大四，GPA85.95，雅思7（5.5），GMAT730"
南洋理工大学商业分析理学硕士,"厦门大学, 会计, 大四，GPA81，雅思 7(5.5)，GMAT710"
新加坡国立大学经济学硕士,"中国人民大学, 金融学, 应届毕业生，GPA84.7，雅思7，GRE318"
新加坡管理大学数量金融硕士,"东华大学, 会展经济与管理, 应届毕业生，GPA83，雅思7，GMAT650"
南洋理工大学会计学硕士,"南京大学, 财务管理, 应届毕业生，GPA85，雅思7.5，GMAT690"
新加坡管理大学应用金融学硕士,"北京语言大学, 金融学, 大四，GPA86.2，雅思7"
南洋理工大学管理经济学硕士,"湖南大学, 数学与应用数学, 两年工作经验，GPA73"
南洋理工大学管理经济学硕士,"对外经济贸易大学, 投资学, 已毕业，GPA80，雅思7"
新加坡国立大学管理学硕士,"对外经济贸易大学, 投资, 已毕业，GPA81，雅思7.5，GMAT690"
南洋理工大学应用经济学硕士,"西南财经大学, 经济统计学, 大四，GPA83，托福93，GMAT660"
新加坡国立大学管理学硕士,"悉尼大学, 金融, 大四，GPA76"
新加坡国立大学金融工程硕士,"对外经济贸易大学, 精算保险, 大四，GPA87.9，GRE320"
南洋理工大学应用经济学硕士,"上海财经大学, 经济, 已毕业，GPA3.63，雅思6.5"
南洋理工大学应用经济学硕士,"中国人民大学, 管理科学, 大四，GPA3.3，雅思7"
南洋理工大学管理经济学硕士,"对外经济贸易大学, 劳动与社会保障（辅修金融）, 大四，GPA3.56，雅思6.5(5.5)"
南洋理工大学管理经济学硕士,"戴尔豪斯大学, 金融, 大四，GPA2.97"
南洋理工大学金融学硕士,"上海交通大学, 金融, 大四，GPA3.0/78，雅思6.5(5.5)"
新加坡国立大学金融工程硕士,"南京大学, 财务管理, 刚毕业，GPA4.5/88，雅思6.5(5.5)"
新加坡国立大学金融工程硕士,"中国人民大学, 会计, 大四，GPA3.69"
南洋理工大学管理经济学硕士,"北京理工大学, 国贸, 应届生，GPA87"
南洋理工大学管理经济学硕士,"武汉大学, 国际经济与贸易, 毕业一年，GPA3.26，托福86"
南洋理工大学管理经济学硕士,"中央财经大学, 会计学, 三年工作经验，GPA80，雅思7"
南洋理工大学管理经济学硕士,"上海财经大学, 经济, 已毕业一年，GPA3.63，雅思6.5"
南洋理工大学管理经济学硕士,"北京理工大学, 国贸, 大四，GPA87，雅思6.5（5.5）"
南洋理工大学管理经济学硕士,"中央财经大学, 国民经济管理, 大四，GPA83，雅思7"
南洋理工大学管理经济学硕士,"中央财经大学, 金融, 大四，GPA86.74，雅思7"
南洋理工大学管理经济学硕士,"湖南大学, 保险学, 工作9年，GPA83.75"
南洋理工大学管理经济学硕士,"山东大学, 会计, 两年工作经验，GPA87.3"
南洋理工大学管理经济学硕士,"中国人民大学, 管理科学, 大四，GPA3.3，雅思7"
南洋理工大学管理经济学硕士,"北京大学, 法语, 1年，GPA76，雅思6.0"
南洋理工大学管理经济学硕士,"湖南大学, 金融学, 毕业一年，GPA88，雅思6.5"
南洋理工大学管理经济学硕士,"北京师范大学, 经济学, 大四，GPA82，雅思6.5"
南洋理工大学金融学硕士,"中央财经大学, 国民经济管理, 大四，GPA83，雅思7"
南洋理工大学管理经济学硕士,"山东大学, 人力资源管理, 2年工作经验，GPA87.79，雅思6.5"
南洋理工大学金融学硕士,"南开大学, 国际经济与贸易, 大四，GPA84，托福96，GMAT640"
新加坡国立大学经济学硕士,"中南财经政法大学, 都市管理, 大四，GPA88，托福88"
南洋理工大学金融学硕士,"中央财经大学, 金融学, 大四，GPA3.42，托福101，GMAT710"
新加坡国立大学经济学硕士,"西南财经大学, 金融服务与管理, 已毕业，GPA86.25，雅思6.5，GMAT670"
南洋理工大学创业与创新硕士,"南开大学, 金融, 大四，GPA78，雅思6.5(5.5)"
新加坡国立大学定量金融硕士,"河海大学, 会计, 大四，GPA88.77，雅思7.0，GMAT710"
南洋理工大学金融科技硕士,"武汉大学, 软件工程, 大四，GPA3.7，雅思7(6)，GRE321"
南洋理工大学金融学硕士,"对外经济贸易大学, 中文, 已毕业，GPA80.17，雅思7，GMAT660"
南洋理工大学应用经济学硕士,"华南理工大学, 会计, 大四，GPA83.5 ，雅思7.5，GMAT710"
新加坡管理大学数量金融硕士,"北京工业大学, 金融, 大四，GPA3.04，雅思6.5(5.5)"
南洋理工大学知识管理硕士,"加州大学圣塔芭芭拉分校, 国际关系/心理学, 已毕业，GPA2.7"
新加坡管理大学应用金融学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6.5"
新加坡管理大学数量金融硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6.5"
新加坡管理大学金融经济学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6.5"
新加坡管理大学管理学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6.5"
新加坡管理大学应用金融学硕士,"东北师范大学, 金融（中外合办）, 大四，GPA87.67，雅思6.5，GMAT620"
南洋理工大学供应链和物流硕士,"华东理工大学, 工程管理, 大四，GPA86，雅思7，GMAT660"
南洋理工大学供应链和物流硕士,"西南交通大学, 物流管理, 1年工作经验，GPA80.13(2.97)，雅思6.5(5.5)"
新加坡管理大学专业会计硕士,"伯明翰大学, 国际商务, 大四，GPA61"
南洋理工大学金融学硕士,"重庆大学, 工程造价, 18年毕业，GPA3.14/4，雅思6.5"
南洋理工大学金融学硕士,"北京交通大学, 信息与计算科学, 大四，GPA83，雅思6.5"
南洋理工大学金融学硕士,"延边大学, 朝鲜语, 两年工作经验，GPA85，雅思6.5"
南洋理工大学金融学硕士,"南开大学, 金融学, 大四，GPA83.75，雅思7.0(6.0)"
南洋理工大学金融学硕士,"四川大学, 英语 金融双学位, 大四，GPA87，雅思7.0"
南洋理工大学金融学硕士,"奥克兰大学, 会计金融, 大四，GPA7.0/9.0"
新加坡管理大学商业信息技术硕士,"西交利物浦大学, 精算, 大四，GPA58.5"
新加坡管理大学应用金融学硕士,"北京工业大学, 金融, 大四，GPA81，雅思6.5(5.5)"
新加坡国立大学定量金融硕士,"吉林大学, 工商管理（投资经济与管理）, 大四，GPA84.69，雅思6"
新加坡国立大学定量金融硕士,"北京航空航天大学, 金融工程, 大四，GPA80，雅思6.5，GRE312"
新加坡国立大学定量金融硕士,"中央财经大学, 金融学, 大四，GPA86，雅思7，GMAT710"
新加坡国立大学定量金融硕士,"吉林大学, 国际经济与贸易, 刚毕业，GPA86.80，雅思6"
新加坡国立大学定量金融硕士,"中国海洋大学, 金融, 大四，GPA86，雅思7，GMAT730"
新加坡国立大学定量金融硕士,"武汉大学, 国际经济与贸易, 大四，GPA3.71，雅思6.5"
新加坡国立大学定量金融硕士,"对外经济贸易大学, 法律和金融双学位, 大四，GPA85，托福105，GRE323+3.5"
新加坡国立大学定量金融硕士,"中国海洋大学, 数学与应用数学, 大四，GPA85.96，雅思6.5，GRE318"
新加坡国立大学定量金融硕士,"四川大学, 数学与应用数学金融方向, 大四，GPA84.08，雅思6.5"
新加坡国立大学定量金融硕士,"武汉大学, 数理金融双学位, 大四，GPA3.5/3.76，托福91，GRE317"
新加坡国立大学定量金融硕士,"湖南大学, 金融工程, 大四，GPA88，雅思6.5，GRE321+3"
新加坡国立大学定量金融硕士,"南京大学, 财务管理, 大四，GPA4.41/5.0，雅思6.5(5.5)，GRE319"
新加坡国立大学定量金融硕士,"浙江大学, 土木工程, 大四，GPA83.9，托福99，GRE321"
新加坡国立大学经济学硕士,"北京理工大学, 国贸专业, 大四，GPA88.34，雅思6.5?5.5?"
新加坡国立大学经济学硕士,"中国海洋大学, 金融, 大四，GPA86，雅思7，GMAT730"
南洋理工大学企业和创业硕士,"北京林业大学, 电子商务, 大四，GPA75.4"
新加坡管理大学金融经济学硕士,"北京工业大学, 金融, 大四，GPA81，雅思6.5(5.5)"
新加坡国立大学经济学硕士,"武汉大学, 国际经济与贸易, 大四，GPA3.71，雅思6.5"
南洋理工大学会计学硕士,"湖南大学, 会计学, 大四，GPA83.59，雅思7.0，GMAT660"
南洋理工大学企业和创业硕士,"北京林业大学, 电子商务, 大四，GPA87.68，雅思6.5"
南洋理工大学应用经济学硕士,"南京大学, 经济学, 大四，GPA85，托福96"
南洋理工大学金融学硕士,"中南财经政法大学, 统计学, 大四，GPA88.41，托福95"
新加坡管理大学管理学硕士,"东华大学, 会计, 大四，GPA3.35，雅思6.5(5.5)"
南洋理工大学金融学硕士,"华东理工大学, (本+研)高分子材料与工程, 研三，GPA3.6+，雅思7.5"
南洋理工大学金融学硕士,"华中科技大学, 财务管理, 大四，GPA3.85，雅思7.0"
南洋理工大学金融学硕士,"西南财经大学, 财务管理, 大四，GPA3.9，雅思7.5，GMAT670"
南洋理工大学金融学硕士,"华南理工大学, 财务管理, 大四，GPA3.75，雅思6.5，GMAT620"
