school,applicant
香港中文大学电子商务与物流技术硕士,"西安交通大学, 工商管理, 已毕业，GPA82.8，雅思6.5"
香港大学交通工程,"东南大学, 交通工程 , 工作快4年，GPA84.25，雅思6.5"
香港大学工业工程与物流管理硕士,"北京科技大学, 物流工程, 大四，GPA77.6，雅思6.5"
香港理工大学电机工程硕士,"武汉理工大学, 系统控制, 工作，GPA77.5，雅思6.0"
香港大学工业工程与物流管理硕士,"南开大学, 工业工程, 1年工作经验，GPA86，雅思7.0"
香港大学电气与电子工程硕士,"西南大学, 自动化, 大四，GPA86.17，雅思7"
香港城市大学电子资讯工程学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5"
香港大学电气与电子工程硕士,"天津大学, 电气工程及其自动化, 大四，GPA88.59，雅思7"
香港大学工业工程与物流管理硕士,"湖南大学, 工业工程, 大四，GPA85.82，雅思7"
香港理工大学工业物流系统硕士,"中国海洋大学, 物流管理, 大四，GPA85.7，雅思6.0"
香港科技大学机械工程硕士,"西北工业大学, 飞行器制造工程, 大四，GPA87.44，托福101，GRE325"
香港科技大学航空工程硕士,"西北工业大学, 飞行器制造工程, 大四，GPA87.44，托福101，GRE325"
香港理工大学资讯科技硕士,"大连理工大学, 软件工程, 大四，GPA73，雅思6.5"
香港城市大学能源及环境硕士,"南京工业大学, 轻化工程, 大四，GPA86.59，雅思6.5"
香港大学电气与电子工程硕士,"武汉大学, 电子信息, 2年工作经验，GPA80，雅思6.0"
香港大学工业工程与物流管理硕士,"北京林业大学, 电气工程自动化, 大四，GPA89.03，雅思7.0"
香港科技大学电信学硕士,"西南大学, 自动化, 大四，GPA84.68，雅思7"
香港大学能源工程硕士,"华南理工大学, 能源化学工程, 大四，GPA3.53，雅思6"
香港大学电气与电子工程硕士,"西南大学, 自动化, 大四，GPA84.68，雅思7"
香港城市大学多媒体资讯科技硕士,"重庆邮电大学, 自动化, 大四，GPA78.94，雅思6.5"
香港城市大学电子资讯工程学硕士,"重庆邮电大学, 自动化, 大四，GPA78.94，雅思6.5"
香港城市大学多媒体资讯科技硕士,"西安科技大学, 电子科学与技术, 两年工作经验，GPA81"
香港城市大学电子资讯工程学硕士,"西安科技大学, 电子科学与技术, 两年工作经验，GPA81"
香港城市大学能源及环境硕士,"北京科技大学, 建筑环境与能源应用工程, 大四，GPA3.0，雅思6.5"
香港中文大学电子工程硕士,"南京农业大学, 电气电子, 大四，GPA85.55，雅思6.5"
香港中文大学系统工程与工程管理硕士,"华东理工大学, 工程管理, 大四，GPA87.6，雅思7.5，GRE325"
香港大学电气与电子工程硕士,"北京林业大学, 电气工程自动化, 大四，GPA89.03，雅思7.0"
香港城市大学能源及环境硕士,"浙江工业大学, 环境工程, 大四，GPA3.83，雅思7.0"
香港中文大学系统工程与工程管理硕士,"华北电力大学, 工程管理, 大四，GPA84.26，雅思6.5"
香港中文大学系统工程与工程管理硕士,"郑州大学, 金融数学, 大四，GPA84.75，雅思7，GMAT660"
香港中文大学系统工程与工程管理硕士,"北京林业大学, 电气工程自动化, 大四，GPA89.03，雅思7.0"
香港城市大学计算机科学硕士,"新疆大学, 软件工程, 大四，GPA3.55，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"南京工业大学, 轻化工程, 大四，GPA86.59，雅思6.5"
香港城市大学工程管理硕士,"华北电力大学, 工程管理, 大四，GPA84.26，雅思6.5"
香港城市大学电子商务硕士,"北京理工大学, 工商管理, 一年工作经验，GPA88.21，雅思6.5"
香港科技大学集成电路设计工程硕士,"西南大学, 自动化, 大四，GPA84.68，雅思7"
香港理工大学资讯科技硕士,"重庆邮电大学, 软件工程（3+1）, 大四，GPA3.5，雅思6.5"
香港科技大学大数据科技硕士,"西南财经大学, 工商管理+金融（辅修）+北大两年软件工程, 毕业半年，GPA3.7，托福97，GRE320"
香港城市大学多媒体资讯科技硕士,"大连理工大学, 软件工程, 大四，GPA73，雅思6.5"
香港理工大学土木工程硕士,"中南大学, 土木工程, 大五，GPA80，雅思7"
香港理工大学电子与信息工程硕士,"重庆大学, 自动化, 毕业，GPA78.31"
香港大学基础设施项目管理硕士,"重庆大学, 工程管理, 工作一年，GPA81，雅思6.0"
香港中文大学生物医学工程硕士,"华南农业大学, 生物工程, 已毕业，GPA87，雅思6.5"
香港中文大学系统工程与工程管理硕士,"南昌大学, 工业工程, 大四，GPA88，雅思6.5"
香港科技大学航空工程硕士,"东北林业大学, 车辆工程, 大四，GPA85.12，雅思6.5"
香港科技大学智能建筑物技术与管理硕士,"北京科技大学, 建筑环境与能源应用工程, 大四，GPA3.0，雅思6.5"
香港大学机械工程硕士,"东北林业大学, 车辆工程, 大四，GPA85.12，雅思6.5"
香港中文大学系统工程与工程管理硕士,"北京理工大学, 工商管理, 一年工作经验，GPA88.21，雅思6.5"
香港中文大学电子工程硕士,"西南大学, 自动化, 大四，GPA84.68，雅思7"
香港城市大学电子资讯工程学硕士,"西南大学, 自动化, 大四，GPA84.68，雅思7"
香港理工大学工程商业管理硕士,"成都理工大学, 投资学, 大四，GPA85.1，雅思7"
香港中文大学系统工程与工程管理硕士,"中南大学, 电子商务, 3年工作经验，GPA82.74，托福93"
香港中文大学系统工程与工程管理硕士,"大连理工大学, 建筑学, 大四，GPA88.9，雅思7.5，GRE318"
香港浸会大学绿色科技（能源）硕士,"河北工业大学, 交通工程, 大四，GPA2.73"
香港科技大学化学工程及生物分子工程学硕士,"华南理工大学, 能源化学工程, 大四，GPA3.53，雅思6"
香港科技大学土木基建工程与管理硕士,"中南大学, 土木工程, 大四，GPA80，雅思7"
香港中文大学生物化学及生物医学硕士,"华南农业大学, 生物工程, 已毕业，GPA87，雅思6.5"
香港大学电气与电子工程硕士,"西南大学, 电子信息工程, 大四，GPA3.37，雅思6"
香港科技大学工程企业管理,"东南大学, 交通工程 , 工作快4年，GPA84.25，雅思6.5"
香港科技大学工程企业管理硕士,"北京理工大学, 工商管理, 一年工作经验，GPA88.21，雅思6.5"
香港理工大学生物医学工程硕士,"中国药科大学, 药物制剂, 已毕业，GPA82"
香港科技大学化学工程及生物分子工程学硕士,"华南农业大学, 生物工程, 大四，GPA87，雅思6.5"
香港理工大学生物医学工程硕士,"华南农业大学, 生物工程, 已毕业，GPA87，雅思6.5"
香港科技大学土木基建工程与管理硕士,"浙江大学, 港口航道与海岸工程, 大四，GPA87.71，托福102"
香港大学岩土工程硕士,"浙江大学, 港口航道与海岸工程, 大四，GPA87.71，托福102"
香港大学电气与电子工程硕士,"北京交通大学, 通信工程, 大四，GPA3.37，雅思6.5"
香港大学电气与电子工程硕士,"南京农业大学, 电气电子, 大四，GPA3.76，雅思6.0"
香港大学电气与电子工程硕士,"南京农业大学, 电气电子, 大四，GPA85.55，雅思6.5"
香港大学电气与电子工程硕士,"中国地质大学（北京）, 电气工程及自动化, 大四，GPA87.05，托福90"
香港科技大学工程企业管理硕士,"大连理工大学, 建筑学, 大四，GPA88.9，雅思7.5，GRE318"
香港理工大学机械工程硕士,"长安大学, 机械工程（筑机方向）, 2年工作经验，GPA3.2，雅思6.0"
香港科技大学工程企业管理硕士,"南昌大学, 工业工程, 大四，GPA88，雅思6.5"
香港科技大学大数据科技硕士,"中山大学, 计算机科学与技术, 半年工作经验，GPA88，雅思6.5"
香港浸会大学环境与公共健康管理硕士,"河北工业大学, 交通工程, 大四，GPA2.73"
香港科技大学智能建筑物技术与管理硕士,"中南大学, 土木工程, 大四，GPA80，雅思7"
香港理工大学工业物流系统硕士,"上海海事大学, 交通管理（国际航运管理，新国航）&英语, 大四，GPA3.4，雅思7.5"
香港科技大学智能建筑物技术与管理硕士,"南京工业大学, 工程管理, 1年工作经验，GPA84.74，托福110"
香港中文大学计算机科学硕士,"澳门科技大学, 软件技术及其应用, 大四，GPA3.7，雅思6.5"
香港中文大学系统工程与工程管理硕士,"北京工业大学, 给排水科学与工程, 两年工作经验，GPA81.39，雅思6.5"
香港中文大学电子商务与物流技术硕士,"北京体育大学, 经济管理, 大四，GPA3.53，雅思6.5"
香港中文大学计算机科学硕士,"湖南大学, 软件工程, 大四，GPA84.34，雅思6.5"
香港中文大学计算机科学硕士,"哈尔滨工业大学（威海）, 软件工程, 大四，GPA82.7，雅思6.5"
香港中文大学电子商务与物流技术硕士,"北京邮电大学, 电子商务及法律, 大四，GPA84，雅思6.5"
香港中文大学计算机科学硕士,"中国海洋大学, 计算机, 大四，GPA85.8，雅思6.5"
香港中文大学系统工程与工程管理硕士,"上海外国语大学, 金融学, 1年工作经历，GPA3.55，雅思7.0"
香港科技大学机械工程硕士,"东北林业大学, 车辆工程, 大四，GPA85.12，雅思6.5"
香港科技大学大数据科技硕士,"澳门科技大学, 软件技术及其应用, 大四，GPA3.7，雅思6.5"
香港科技大学大数据科技硕士,"中国海洋大学, 计算机, 大四，GPA85.8，雅思6.5"
香港科技大学大数据科技硕士,"西南财经大学, 经济统计学（金融统计与风险管理实验班）, 已毕业，GPA86.28，雅思7"
香港科技大学环境健康和安全硕士,"中国人民大学, 环境工程, 应届毕业生，GPA79，雅思7"
香港科技大学机械工程硕士,"悉尼大学, 机械工程（4年制）, 毕业，GPA72"
香港科技大学智能建筑物技术与管理硕士,"中南大学, 建筑环境与能源应用工程专业, 大四，GPA78，雅思6.5"
香港科技大学机械工程硕士,"山东大学（威海）, 机械设计制造及其自动化（中外合作）, 大四，GPA3.8，雅思7.5"
香港科技大学智能建筑物技术与管理硕士,"北京工业大学, 给排水科学与工程, 两年工作经验，GPA81.39，雅思6.5"
香港理工大学工程商业管理硕士,"三明学院, 土木工程, 大四，GPA3.51"
香港城市大学能源及环境硕士,"仲恺农业工程学院, 园林, 大四，GPA3.43，雅思6"
香港科技大学航空工程硕士,"南京航空航天大学, 交通运输（机场运行与管理）, 大四，GPA81，雅思6.5（5.5）"
香港城市大学能源及环境硕士,"以色列理工学院, 化学工程, 大四，GPA72.6"
香港城市大学工程管理硕士,"西南石油大学, 石油工程, 3年工作经验，GPA3.27，雅思6.0"
香港城市大学多媒体资讯科技硕士,"北京邮电大学, 测控技术与仪器, 已毕业，GPA74.68，雅思6.5"
香港城市大学计算机科学硕士,"深圳大学, 物联网工程, 大四，GPA83.6，雅思6.5"
香港大学电气与电子工程硕士,"上海理工大学, 电子电气工程, 毕业，GPA61.75，雅思6.5"
香港大学电气与电子工程硕士,"山东大学, 电子信息工程, 工作3年，GPA86.69，雅思6.0"
香港城市大学计算机科学硕士,"暨南大学, 计算机科学与技术, 大四，GPA80.21，雅思6.0"
香港城市大学建造管理硕士,"青岛理工大学, 土木工程, 大四，GPA87.34，托福99"
香港城市大学建造管理硕士,"天津大学, 工程管理, 已毕业，GPA3.18"
香港中文大学系统工程与工程管理硕士,"天津大学, 工程管理, 大四，GPA83.69，雅思7"
香港中文大学电子工程硕士,"东北林业大学, 电子信息工程, 大四，GPA90.76，雅思7.0"
香港科技大学化学工程及生物分子工程学硕士,"香港科技大学, 生物科学, 大四，GPA2.32"
香港城市大学生物医学工程硕士,"香港科技大学, 生物科学, 大四，GPA2.32"
香港城市大学计算机科学硕士,"中山大学, 通信工程, 工作半年，GPA3.4，雅思6.5"
香港大学工业工程与物流管理硕士,"南京农业大学, 工业工程, 0.5年工作经验，GPA89.65，雅思6"
香港大学机械工程硕士,"南京航空航天大学, 材料科学与工程, 大四，GPA3.5，雅思6.5"
香港中文大学系统工程与工程管理硕士,"重庆大学, 工程管理, 在读研究生，GPA83，雅思6.5"
香港科技大学信息技术硕士,"华中农业大学, 信息管理与信息系统, 大四，GPA3.69，雅思6.5"
香港大学基础设施项目管理硕士,"天津大学, 工程管理, 大四，GPA3.56，雅思6.5"
香港大学机械工程硕士,"合肥工业大学, 过程装备与控制工程, 大四，GPA3.33，雅思6"
香港中文大学电子商务与物流技术硕士,"大连理工大学, 物流工程, 4年工作经验，GPA82，雅思6.5"
香港中文大学电子商务与物流技术硕士,"中央财经大学, 物流管理, 工作半年，GPA82.91，雅思7.0"
香港中文大学系统工程与工程管理硕士,"山东大学（威海）, 计算机科学与技术（中澳合作）, 大四，GPA86.65，雅思6.5"
香港大学电气与电子工程硕士,"天津大学, 光电信息科学与工程, 大四，GPA3.41，雅思6.5"
香港大学工业工程与物流管理硕士,"中央财经大学, 物流管理, 工作半年，GPA82.91，雅思7.0"
香港理工大学电子与信息工程硕士,"山东大学, 电子信息工程, 工作3年，GPA86.69，雅思6.0"
香港城市大学电子资讯工程学硕士,"东北林业大学, 电子信息工程, 大四，GPA90.76，雅思7.0"
香港大学电气与电子工程硕士,"东北林业大学, 电子信息工程, 大四，GPA90.76，雅思7.0"
香港城市大学土木与建筑工程理学硕士（建筑工程造价管理方向、土木工程方向）硕士,"青岛理工大学, 土木工程, 大四，GPA87.34，托福99"
香港大学工业工程与物流管理硕士,"南京农业大学, 电子商务, 大四，GPA3.58，雅思7，GRE320"
香港科技大学环境工程与管理硕士,"复旦大学, 环境工程, 已毕业，GPA2.8，托福88"
香港大学电气与电子工程硕士,"海南大学, 电子科学与技术, 大四，GPA82，雅思6.5"
香港科技大学工程企业管理硕士,"重庆大学, 工程管理, 研究生在读，GPA83，雅思6.5"
香港大学工业工程与物流管理硕士,"济南大学, 电气工程及其自动化, 大四，GPA84.44"
香港大学工业工程与物流管理硕士,"北京化工大学, 物流管理, 大四，GPA82.28，雅思7"
香港大学环境管理学硕士,"仲恺农业工程学院, 园林, 大四，GPA3.43，雅思6"
香港城市大学工程管理硕士,"南京航空航天大学, 交通运输（机场运行与管理）, 大四，GPA81，雅思6.5（5.5）"
香港大学工业工程与物流管理硕士,"清华大学, 工业工程与物流管理, 大四，GPA3.22，雅思6.5"
香港科技大学电信学硕士,"大连理工大学, 化学工程与工艺(化学工程), 工作3年，GPA3.14，雅思6.5"
香港科技大学集成电路设计工程硕士,"湖南大学, 电子科学, 工作1年，GPA79.43，雅思7.0"
香港大学电气与电子工程硕士,"安徽大学, 物联网工程, 工作2年，GPA84.14，雅思6.0"
香港科技大学化学工程及生物分子工程学硕士,"以色列理工学院, 化学工程, 大四，GPA72.6"
香港中文大学电子工程硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
香港大学电气与电子工程硕士,"东北大学, 通信工程, 大四，GPA85.1，雅思7"
香港科技大学化学工程及生物分子工程学硕士,"以色列理工学院, 化学工程, 1年工作经验，GPA79.8"
香港中文大学机械与自动化工程硕士,"东北大学, 材料成型及控制工程, 工作2年，GPA80，雅思6.5"
香港中文大学信息工程硕士,"香港中文大学（深圳）, 计算机, 大四，GPA3.15，雅思6.5"
香港科技大学化学工程及生物分子工程学硕士,"以色列理工学院, 化学工程, 毕业，GPA77.9"
香港中文大学信息工程硕士,"中山大学, 通信工程, 工作半年，GPA3.4，雅思6.5"
香港科技大学电信学硕士,"吉林大学, 电子信息工程, 大四，GPA79，雅思6.5"
香港中文大学机械与自动化工程硕士,"武汉工程大学  佛罗里达理工学院, 机械工程, 大四，GPA3.9，托福89"
香港城市大学土木与建筑工程理学硕士（建筑工程造价管理方向、土木工程方向）硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
香港城市大学电子资讯工程学硕士,"济南大学, 电气工程及其自动化, 大四，GPA84.44"
香港大学机械工程硕士,"武汉理工大学, 机械工程, 大四，GPA91.32，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"南昌航空大学, 环境工程, 大四，GPA83.5，雅思6.0"
香港大学机械工程硕士,"山东大学, 机械设计制造及其自动化, 大四，GPA84.03，雅思6.5"
香港科技大学电子工程硕士,"华南理工大学, 自动化, 大四，GPA3.13，托福80"
香港浸会大学环境与公共健康管理硕士,"中国科学技术大学, 材料化学, 大四，GPA2.3，托福77"
香港大学机械工程硕士,"山东大学, 材料, 大四，GPA3.78，雅思6.5"
香港大学结构工程硕士,"华南理工大学, 建筑工程, 大四，GPA3.59，雅思6.5"
香港中文大学系统工程与工程管理硕士,"北京理工大学（985）, 机械工程, 工作半年，GPA81.13，雅思7.0"
香港科技大学电子工程硕士,"北京邮电大学, 测控技术与仪器, 已毕业，GPA74.68，雅思6.5"
香港理工大学资讯科技硕士,"北京邮电大学, 测控技术与仪器, 已毕业，GPA74.68，雅思6.5"
香港科技大学电子工程硕士,"东南大学, 电子科学与技术, 大四，GPA3.55，雅思6.5"
香港理工大学国际航运及物流管理硕士,"上海海事大学, 国航, 大四，GPA85.87，雅思7.0"
香港城市大学电子资讯工程学硕士,"华南理工大学, 自动化, 大四，GPA3.13，托福80"
香港城市大学电子商贸硕士,"暨南大学（211）, 计算机科学与技术, 大四，GPA80.21，雅思6.0"
香港城市大学多媒体资讯科技硕士,"深圳大学, 物联网工程, 大四，GPA83.6，雅思6.5"
香港科技大学电子工程硕士,"吉林大学, 电子信息工程, 大四，GPA79，雅思6.5"
香港理工大学资讯科技硕士,"广东工业大学, 物联网工程, 大四，GPA3.62，雅思6"
香港理工大学资讯科技硕士,"深圳大学, 物联网工程, 大四，GPA83.6，雅思6.5"
香港科技大学电子工程硕士,"湖南大学（985）, 电子科学, 工作半年，GPA79.43，雅思7.0"
香港科技大学大数据科技硕士,"中南大学, 数据科学与大数据技术, 大四，GPA88.33，托福93，GRE325"
香港科技大学大数据科技硕士,"电子科技大学, 通信工程, 大四，GPA3.61，雅思6.5"
香港城市大学工程管理硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
香港理工大学电子与信息工程硕士,"华南理工大学, 自动化, 大四，GPA3.13，托福80"
香港科技大学信息技术硕士,"同济大学, 计算机科学与技术, 大四，GPA89.91，托福89"
香港科技大学大数据科技硕士,"电子科技大学（985）, 软件工程, 毕业半年，GPA3.31，托福89"
香港科技大学信息技术硕士,"山东大学, 计算机科学与技术, 大四，GPA4.11，雅思6.5"
香港城市大学机械工程硕士,"南京农业大学, 机械设计制造及自动化, 大四，GPA3.45，雅思6.5"
香港科技大学大数据科技硕士,"中国石油大学（华东）, 计算机, 1年工作经验，GPA3.3，雅思6.5"
香港理工大学土木工程硕士,"深圳大学, 交通工程, 大四，GPA78.9，雅思6.0"
香港科技大学机械工程硕士,"大连理工大学, 海洋技术, 大四，GPA80，雅思6.5"
香港理工大学电子与信息工程硕士,"湖南大学（985）, 电子科学, 工作半年，GPA79.43，雅思7.0"
香港城市大学能源及环境硕士,"西南石油大学, 石油工程, 2年工作经验，GPA3.27，雅思6.0"
香港科技大学机械工程硕士,"南京农业大学, 机械设计制造及自动化, 大四，GPA3.45，雅思6.5"
香港理工大学机械工程硕士,"南京农业大学, 机械设计制造及自动化, 大四，GPA3.45，雅思6.5"
香港中文大学计算机科学硕士,"山东大学, 计算机科学与技术, 大四，GPA4.11，雅思6.5"
香港科技大学土木基建工程与管理硕士,"东南大学, 土木工程, 毕业，GPA3.44，雅思7.0"
香港城市大学生物医学工程硕士,"以色列理工学院, 化学工程, 应届毕业生，GPA72.6"
香港理工大学机械工程硕士,"湖南大学, 车辆工程, 毕业，GPA3.37，雅思6.0"
香港理工大学工业物流系统硕士,"吉林大学, 物流, 大四，GPA78.54，雅思6.5"
香港科技大学航空工程硕士,"南京航空航天大学, 交通运输（机场运行与管理）, 大四，GPA3.5，雅思6.5"
香港理工大学工业物流系统硕士,"中南大学, 交通运输, 工作2年，GPA79.66"
香港城市大学机械工程硕士,"大连理工大学, 海洋技术, 大四，GPA80，雅思6.5"
香港中文大学信息工程硕士,"天津大学, 光电信息科学与工程, 大四，GPA3.41，雅思6.5"
香港大学工业工程与物流管理硕士,"吉林大学, 物流, 大四，GPA78.54，雅思6.5"
香港城市大学机械工程硕士,"武汉工程大学  佛罗里达理工学院, 机械工程, 大四，GPA3.9，托福89"
香港中文大学机械与自动化工程硕士,"中国矿业大学, 机械, 应届毕业生，GPA3.42，雅思6.5"
香港中文大学地理信息科学硕士,"太原理工大学, 城乡规划, 工作1年，GPA3.46，雅思6.5"
香港大学机械工程硕士,"中国矿业大学, 机械, 1年工作经验，GPA3.42，雅思6.5"
香港理工大学资讯科技硕士,"华南理工大学, 机械自动化, 2年工作经验，GPA81.51，雅思6.5"
香港中文大学地理信息科学硕士,"中国农业大学, 地理信息科学, 大四，GPA3.46，雅思6.5"
香港中文大学信息工程硕士,"中国农业大学, 地理信息科学, 大四，GPA3.46，雅思6.5"
香港科技大学机械工程硕士,"山东大学, 材料, 工作半年，GPA3.78，雅思6.5"
香港大学机械工程硕士,"四川大学, 高分子材料与工程, 毕业，GPA81.76，雅思6.0"
香港中文大学地理信息科学硕士,"苏州科技大学, 地理信息科学, 大四，GPA88.21，雅思6.5，GRE319"
香港科技大学大数据科技硕士,"山东大学（威海）, 计算机科学与技术（中澳合作）, 大四，GPA86.65，雅思6.5"
香港大学电气与电子工程硕士,"中山大学, 通信工程, 毕业半年，GPA3.4，雅思6.5"
香港科技大学环境工程与管理硕士,"以色列理工学院, 化学工程, 大四，GPA72.6"
香港科技大学环境工程与管理硕士,"以色列理工学院, 化工, 毕业，GPA77.9"
香港科技大学化学工程及生物分子工程学硕士,"南京工业大学, 安全工程, 毕业，GPA3.7，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"西南石油大学, 石油工程, 2年工作经验，GPA3.27，雅思6.0"
香港科技大学环境健康和安全硕士,"北京林业大学, 生物技术+森林科学, 大四，GPA84，雅思7.0"
香港理工大学土木工程硕士,"青岛理工大学, 土木工程, 大四，GPA87.34，托福99"
香港理工大学土木工程硕士,"深圳大学, 土木, 大四，GPA3.63，雅思6.5"
香港科技大学环境工程与管理硕士,"以色列理工学院, 化学工程, 1年工作经验，GPA79.8"
香港科技大学环境科学与管理硕士,"北京林业大学, 生物技术+森林科学, 大四，GPA84，雅思7.0"
香港科技大学化学工程及生物分子工程学硕士,"吉林大学, 材料科学, 大四，GPA89.33，雅思7"
香港科技大学机械工程硕士,"中国矿业大学, 安全工程, 大四，GPA87.81，雅思7.5"
香港理工大学城市信息学及智慧城市理学硕士,"中南大学（985）, 交通运输, 工作3年，GPA79.72，雅思6.0"
香港科技大学大数据科技硕士,"北京理工大学, 统计, 大四，GPA85.33，雅思7，GRE322"
香港科技大学大数据科技硕士,"上海大学, 数学与应用数学, 应届毕业生，GPA86.03，雅思7，GRE320"
香港中文大学信息工程硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
香港理工大学测绘及地理资讯学-测量硕士,"西南交通大学, 遥感技术, 大四，GPA84.13，雅思6.5"
香港城市大学多媒体资讯科技硕士,"香港中文大学, 计算机科学, 应届毕业生，GPA2.88"
香港理工大学电子与信息工程硕士,"海南大学, 电子科学与技术, 大四，GPA82，雅思6.5"
香港中文大学机械与自动化工程硕士,"华南理工大学, 自动化, 大四，GPA3.13，托福80"
香港中文大学机械与自动化工程硕士,"南京工业大学, 安全工程, 大四，GPA3.7，雅思6.5"
香港中文大学电子商务与物流技术硕士,"重庆大学, 工业工程, 大四，GPA3.28，雅思6.5"
香港中文大学计算机科学硕士,"华中农业大学, 信息管理与信息系统, 大四，GPA3.69，雅思6.5"
香港理工大学电子与信息工程硕士,"广东工业大学, 物联网工程, 大四，GPA3.62，雅思6"
香港中文大学信息工程硕士,"山东大学, 计算机科学与技术, 大四，GPA4.11，雅思6.5"
香港中文大学机械与自动化工程硕士,"南京农业大学, 机械设计制造及其自动化, 大四，GPA3.45，雅思6.5"
香港理工大学工业物流系统硕士,"上海海事大学, 国际航运管理, 大四，GPA85.87，雅思7.0"
香港中文大学系统工程与工程管理硕士,"海南大学, 交通运输, 大四，GPA3.42，雅思6.5"
香港中文大学电子商务与物流技术硕士,"海南大学, 交通运输, 大四，GPA3.42，雅思6.5"
香港大学工业工程与物流管理硕士,"海南大学, 交通运输, 大四，GPA3.42，雅思6.5"
香港科技大学电信学硕士,"上海理工大学, 电子与电气工程, 毕业，GPA61.75，雅思6.5"
香港中文大学信息工程硕士,"天津大学, 信息管理与信息系统（保密管理）, 大四，GPA3.32，雅思6.5"
香港科技大学工程企业管理硕士,"华中科技大学, 能源与动力工程, 应届毕业生，GPA80.8，雅思6.5"
香港大学机械工程硕士,"东南大学, 工程力学, 大四，GPA84.89，雅思6.5"
香港大学机械工程硕士,"大连理工大学, 海洋技术, 大四，GPA80，雅思6.5"
香港科技大学电信学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
香港中文大学系统工程与工程管理硕士,"郑州大学, 金融学, 已毕业，GPA3.05/4.0"
香港中文大学系统工程与工程管理硕士,"华中科技大学, 能源与动力工程, 应届毕业生，GPA80.8，雅思6.5"
香港中文大学计算机科学硕士,"东北大学, 软件工程, 大四，GPA3.57，雅思6.5"
香港中文大学信息工程硕士,"华南理工大学, 机械自动化, 2年工作经验，GPA3.4，雅思6.5（6）"
香港中文大学电子工程硕士,"同济大学, 电子信息工程, 大四，GPA87.91，雅思6.5"
香港中文大学计算机科学硕士,"南京大学, 计算机科学与技术, 毕业1年，GPA4.24，托福92"
香港中文大学电子商务与物流技术硕士,"南京农业大学, 电子商务, 大四，GPA3.56，雅思7.0，GRE320"
香港中文大学地理信息科学硕士,"西南交通大学, 遥感技术, 大四，GPA84.13，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"仲恺农业工程学院, 园林, 大四，GPA82，雅思6"
香港科技大学电子工程硕士,"南京理工大学, 自动化, 大四，GPA3.33，雅思6.5"
香港中文大学信息工程硕士,"海南大学, 电子科学与技术, 大四，GPA82，雅思6.5"
香港理工大学城市信息学及智慧城市理学硕士,"西南交通大学, 遥感技术, 大四，GPA83.7，雅思6.5"
香港科技大学信息技术硕士,"南京大学, 计算机科学与技术, 毕业1年，GPA84.8，托福92（口语18）"
香港科技大学电信学硕士,"东北大学, 通信工程, 大四，GPA3.38，托福88"
香港科技大学电子工程硕士,"同济大学, 电子信息工程, 大四，GPA4.27/5，雅思6.5"
香港科技大学信息技术硕士,"同济大学, 电子信息工程, 大四，GPA4.27/5，雅思6.5"
香港中文大学电子商务与物流技术硕士,"郑州大学, 金融学, 已毕业，GPA3.05/4.0，托福82"
香港中文大学地理监测与公共管理硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06，雅思6.5"
香港中文大学地理信息科学硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06，雅思6.5"
香港中文大学生物化学及生物医学硕士,"大连理工大学, 精细化工, 工作1年，GPA83.45，托福87"
香港科技大学土木基建工程与管理硕士,"华南理工大学, 建筑工程, 大四，GPA3.49/4.0，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"北京邮电大学世纪学院, 数字媒体技术, 大四，GPA83.9，雅思6.0"
香港科技大学信息技术硕士,"电子科技大学（985）, 软件工程, 毕业1年半，GPA3.31/4.0，托福89"
香港大学运输政策与规划硕士,"苏州科技大学, 地理信息科学, 大四，GPA86，雅思6.5（6.0）"
香港大学电气与电子工程硕士,"南京理工大学, 自动化, 大四，GPA3.33，雅思6.5"
香港科技大学集成电路设计工程硕士,"南京理工大学, 自动化, 大四，GPA3.33，雅思6.5"
香港大学计算机科学硕士,"东北大学, 软件工程, 大四，GPA3.52，雅思6.5（5.5）"
香港科技大学机械工程硕士,"北京航空航天大学, 机械工程, 大四，GPA85"
香港科技大学机械工程硕士,"华中科技大学, 能源与动力工程, 应届毕业生，GPA3.42（80.5），雅思6.5"
香港科技大学机械工程硕士,"中国矿业大学, 机械, 已毕业，GPA3.42，雅思6.5（5.5）"
香港科技大学大数据科技硕士,"同济大学, 计算机科学与技术, 大四，GPA4.5/5，90左右，托福89"
香港大学电气与电子工程硕士,"同济大学, 电子信息工程, 大四，GPA4.27/5，雅思6.5"
香港大学电气与电子工程硕士,"北京林业大学, 电气与电子工程, 大四，GPA86，雅思6"
香港浸会大学环境与公共健康管理硕士,"仲恺农业工程学院, 园林, 大四，GPA82，雅思6"
